Idx, x, y, duration
0,681,677,333
1,541,362,541
2,429,237,325
3,418,65,433
4,222,80,425
5,347,371,283
6,534,476,383
7,654,538,375
8,611,609,558
9,682,210,150
10,682,158,200
11,673,16,375
12,481,7,291
13,93,78,491
0,760,250,117
1,622,218,283
2,488,292,208
3,429,629,250
4,360,660,291
5,398,253,42
6,393,293,391
7,523,324,674
8,673,570,408
9,294,388,50
0,637,199,167
1,630,240,117
2,586,381,441
3,516,569,225
4,456,616,283
5,417,610,200
6,302,480,358
7,291,518,50
8,303,481,283
9,841,359,366
10,621,160,325
11,565,200,500
12,578,298,1832
0,545,174,42
1,520,231,358
2,471,265,100
3,480,309,125
4,513,471,233
5,524,535,283
6,589,260,583
7,319,389,233
8,610,320,308
9,525,362,649
10,461,343,233
11,357,184,83
12,352,149,67
13,372,193,166
14,394,240,150
15,693,238,425
16,496,500,516
17,588,485,125
18,688,406,166
0,581,362,383
1,450,284,225
2,433,237,117
3,451,188,83
4,354,189,191
5,550,314,50
6,559,352,108
7,526,340,158
8,524,306,117
9,458,275,416
10,484,224,50
11,524,230,208
12,249,377,108
13,250,454,67
14,318,432,500
15,620,249,92
16,632,193,67
17,629,239,358
18,587,220,167
19,665,147,108
20,683,107,316
0,520,466,50
1,477,397,200
2,271,94,133
3,599,203,175
4,673,240,67
5,660,280,150
6,659,160,633
7,438,252,475
8,234,289,308
0,248,323,17
1,668,261,100
2,858,164,133
3,740,94,516
4,776,285,100
5,618,97,17
6,638,133,150
0,421,548,8
0,540,465,58
1,508,242,75
2,474,224,541
3,334,338,283
4,136,417,466
5,413,88,891
6,557,214,266
7,335,326,341
8,143,496,641
9,97,330,408
10,217,584,333
0,478,483,999
1,350,313,999
2,324,393,150
3,241,398,333
4,296,286,666
5,450,281,108
6,231,247,67
7,447,280,350
8,229,258,108
9,70,570,208
10,59,579,8
11,510,619,8
12,46,549,8
13,52,552,33
14,50,563,8
0,617,298,8
1,541,393,75
2,499,415,8
3,305,408,8
4,453,259,8
5,653,391,8
0,851,334,491
1,723,164,491
2,521,242,358
3,446,548,358
4,310,634,441
5,147,636,291
6,60,619,633
7,351,618,433
8,635,569,250
0,483,220,58
1,467,279,125
2,560,452,266
3,499,146,325
4,623,236,258
5,495,119,425
6,426,489,266
7,555,462,233
8,640,434,191
9,633,232,192
10,487,126,308
