Idx, x, y, duration
0,605,316,475
1,406,266,33
0,658,351,8
0,440,461,283
1,636,365,483
2,653,424,291
3,401,598,458
4,403,447,358
5,552,302,408
6,581,331,400
7,426,515,533
0,931,544,899
1,803,416,899
2,596,397,233
3,590,312,1307
4,620,370,416
5,575,292,525
6,437,338,891
0,757,388,92
1,629,260,92
2,647,319,8
3,613,205,75
4,610,269,258
5,490,219,142
6,498,151,100
7,592,256,266
8,411,571,450
9,422,320,116
10,449,278,383
11,622,334,292
12,628,277,441
13,663,351,200
0,674,442,8
1,564,323,525
2,535,277,525
3,542,246,83
4,576,313,583
0,589,386,400
1,585,293,725
2,564,349,366
3,626,355,366
4,710,480,466
5,625,662,325
6,653,722,325
7,624,354,641
0,585,354,91
1,628,396,325
0,564,529,408
1,436,401,408
2,566,322,383
3,610,296,233
4,561,311,150
5,547,298,108
6,623,227,67
7,540,302,117
8,568,269,92
9,562,318,150
10,603,318,58
11,627,275,100
12,550,256,200
13,513,328,50
14,628,280,67
15,501,330,50
16,544,307,150
17,629,290,108
18,630,255,92
19,657,241,33
0,695,412,1249
1,567,284,1249
2,639,372,483
3,650,408,208
4,632,325,291
5,429,661,583
6,639,689,333
7,622,657,650
8,588,608,266
0,641,304,50
0,512,394,208
1,384,266,208
2,545,569,17
3,591,330,116
4,633,358,250
5,432,580,175
6,458,565,192
7,624,310,425
8,384,468,275
9,360,655,333
10,580,344,283
11,631,304,191
12,570,281,383
0,544,461,150
1,491,467,141
2,469,470,8
3,559,453,316
4,548,449,108
5,673,446,8
6,694,393,9
7,677,414,83
8,682,406,8
0,638,334,58
1,510,206,58
2,508,241,225
3,597,378,991
4,499,391,808
5,621,348,616
