Idx, x, y, duration
0,572,720,300
1,444,592,300
2,583,283,225
3,670,356,391
4,795,323,266
5,674,384,233
6,650,552,408
7,561,309,166
8,506,295,192
9,173,376,841
10,638,345,200
0,627,287,58
1,657,364,225
2,401,552,383
3,468,541,250
4,750,301,192
5,795,307,375
0,765,583,666
1,637,455,666
2,656,363,258
3,653,328,175
4,662,560,8
5,742,397,100
6,808,317,300
7,658,350,550
8,655,554,50
0,553,234,516
1,425,106,516
2,437,338,500
3,481,297,275
4,634,356,633
5,589,567,316
6,609,662,200
7,619,716,425
8,458,424,283
9,473,289,741
0,589,282,225
1,613,334,200
2,480,277,333
3,632,337,450
4,759,341,316
5,549,505,708
6,628,712,558
7,756,735,491
0,633,373,450
1,468,328,233
2,260,496,358
3,139,406,899
4,160,672,75
0,520,688,92
1,531,389,258
2,640,334,333
3,366,414,225
4,648,355,208
5,510,74,308
6,429,92,375
7,548,273,266
8,518,56,1274
0,262,469,42
1,320,466,83
2,574,300,217
3,637,336,241
4,648,272,92
5,670,321,75
6,752,307,175
7,774,246,83
8,735,315,75
9,767,243,75
10,728,307,58
11,614,287,167
12,475,268,175
13,151,341,541
14,276,446,283
15,241,406,175
16,360,473,225
0,186,392,1607
1,58,264,1607
2,491,327,258
3,651,339,291
4,156,251,50
5,173,376,75
6,133,378,2057
0,759,431,866
1,631,303,866
2,628,370,841
3,340,392,83
4,582,355,691
5,631,344,50
6,794,286,208
0,464,340,8
1,642,444,233
2,644,741,275
3,700,663,258
4,447,426,183
5,489,340,525
6,706,362,200
7,627,370,8
0,841,183,308
1,713,55,308
2,698,188,241
3,666,312,75
4,652,358,550
5,492,439,100
6,467,545,341
7,175,437,167
8,152,342,58
9,160,394,108
10,139,347,58
11,158,394,400
12,112,670,183
13,707,673,275
14,676,606,58
15,669,468,92
16,643,538,142
