Idx, x, y, duration
0,620,317,108
1,369,353,75
2,619,245,125
3,602,369,8
4,845,439,108
5,609,270,17
6,483,610,8
7,282,309,142
8,625,315,208
9,755,434,200
0,526,742,142
1,398,616,142
2,431,109,183
3,657,284,325
4,615,344,399
5,851,569,658
0,526,519,650
1,398,393,650
2,676,738,350
3,637,360,283
4,585,355,816
5,763,425,250
6,679,258,192
7,619,313,749
8,578,357,883
9,561,293,350
10,615,304,1174
0,740,405,425
1,612,279,425
2,582,348,366
3,381,415,366
4,331,87,350
5,296,45,266
6,588,261,183
7,563,322,858
8,762,454,217
9,824,550,250
10,618,323,183
11,565,304,566
12,716,411,566
13,605,380,250
14,613,430,116
0,626,444,158
1,615,405,99
2,548,339,50
3,554,434,67
4,558,371,150
5,568,418,92
6,589,358,67
7,562,409,266
8,603,355,75
0,560,390,8
1,566,383,75
2,762,229,33
3,838,156,67
4,621,319,716
0,192,608,83
1,207,552,217
2,369,165,200
3,555,356,208
4,740,465,8
0,645,573,25
1,629,311,275
2,606,376,433
3,417,414,450
4,579,376,958
5,345,403,475
6,344,416,8
7,401,405,183
8,579,340,1024
9,563,343,283
10,602,379,108
0,548,386,17
1,539,402,33
2,390,451,8
3,397,440,100
4,393,436,42
5,397,425,8
6,384,403,8
7,393,401,108
8,353,314,42
9,317,163,8
10,315,158,8
11,784,519,8
0,467,585,591
1,339,459,591
2,537,367,216
3,375,395,183
4,524,333,92
5,540,368,216
6,497,669,300
7,589,392,250
8,567,349,725
9,318,406,150
10,298,377,142
11,522,344,75
12,544,373,150
13,558,340,92
14,619,326,366
15,477,475,150
16,433,297,142
17,180,411,342
0,569,324,50
1,338,365,333
2,335,289,158
3,257,138,292
4,204,240,308
5,556,373,941
6,577,561,158
7,610,557,8
8,347,225,266
9,379,129,350
10,256,209,225
11,570,354,616
0,980,72,217
1,586,383,225
2,547,323,441
3,549,375,200
4,573,303,358
5,566,317,441
