Idx, x, y, duration
0,713,689,183
1,514,543,275
2,458,510,433
3,578,422,258
4,593,376,125
5,572,406,83
6,321,650,117
7,330,610,50
8,204,637,158
9,261,666,175
10,301,613,150
11,316,650,350
12,579,483,83
13,357,653,225
0,668,562,641
1,412,562,641
2,458,551,291
3,645,394,450
4,556,524,117
0,549,491,241
1,352,774,191
2,254,895,108
3,406,689,175
4,304,807,83
5,474,495,408
6,85,559,183
0,541,619,749
1,285,619,749
2,278,803,167
3,453,532,508
4,273,831,225
5,233,916,341
6,257,831,525
7,103,621,283
8,147,548,575
9,77,497,674
0,553,437,716
1,297,437,716
2,431,495,1424
3,253,850,600
4,413,599,508
5,438,528,242
0,394,473,100
1,430,565,175
2,444,602,258
3,245,876,325
0,452,442,8
1,460,490,175
2,302,629,208
3,289,778,133
4,459,464,8
0,653,585,608
1,397,585,608
2,436,530,166
3,110,578,275
4,85,519,1665
5,75,703,75
6,64,512,550
0,383,345,341
1,127,345,341
2,486,445,191
3,448,492,625
4,293,512,83
5,96,479,774
6,444,485,308
7,452,411,83
8,444,495,441
0,694,533,191
1,731,595,200
2,521,543,258
3,470,526,291
4,77,500,158
5,447,448,42
6,449,497,2073
0,682,455,2856
1,426,455,2856
2,468,522,2931
0,384,614,8
1,352,612,233
2,372,607,8
3,362,623,8
4,360,610,8
5,352,602,258
6,347,606,8
0,735,386,133
1,355,443,258
2,452,547,1416
3,533,497,266
4,535,461,58
5,516,501,191
6,476,440,50
7,470,508,350
