Idx, x, y, duration
0,770,381,100
1,642,255,100
2,660,355,75
3,424,411,83
4,429,395,8
5,418,418,75
6,418,413,17
7,433,394,125
8,690,330,8
9,684,329,108
0,257,183,50
1,256,176,142
2,241,212,92
0,548,418,158
0,584,365,241
1,553,301,550
2,762,242,8
3,609,60,150
4,651,24,92
5,520,56,142
6,145,144,225
7,258,240,8
0,609,411,217
0,293,230,150
1,423,307,233
2,671,457,358
3,396,446,525
4,454,692,450
5,419,658,50
6,209,306,241
7,178,361,600
0,450,268,300
1,546,462,533
0,136,22,8
1,464,353,466
2,549,616,167
3,482,390,300
4,390,321,192
5,422,439,200
6,454,416,491
7,251,388,300
0,556,383,100
1,702,322,8
2,264,393,8
0,366,312,41
1,430,308,58
2,406,330,158
3,471,402,408
4,407,301,58
5,410,283,100
6,452,270,217
7,399,296,117
8,168,283,8
0,496,447,525
1,368,321,525
2,438,358,175
3,468,386,208
4,489,352,50
5,469,393,300
6,650,380,491
7,597,393,292
8,477,384,133
9,484,427,91
10,446,390,1266
