Idx, x, y, duration
0,602,600,8
1,474,331,108
2,487,265,150
3,568,225,9
4,519,199,8
5,490,237,25
6,477,228,58
7,472,347,33
8,493,384,75
9,521,170,100
10,544,229,8
11,208,207,41
0,721,364,9
1,493,193,58
2,18,175,8
0,210,353,8
1,248,378,8
0,508,546,8
0,715,324,158
1,587,196,158
2,544,237,42
3,525,295,158
4,470,334,192
5,187,298,358
6,199,331,50
7,28,706,92
8,478,523,258
9,485,516,117
10,521,507,425
0,445,273,208
1,454,376,166
2,385,407,566
3,144,345,516
4,851,659,167
5,795,499,325
6,430,265,117
7,428,314,649
0,445,602,433
1,317,474,433
2,426,465,108
3,472,364,250
4,509,339,92
0,474,354,158
1,547,331,333
2,555,279,491
3,219,255,308
4,348,238,150
5,95,256,183
6,176,351,150
7,27,178,75
0,410,527,400
1,282,399,400
2,459,512,333
3,442,420,308
4,818,474,308
5,810,645,258
6,513,599,333
7,483,378,224
8,369,319,50
0,787,594,117
1,595,328,167
2,498,397,8
3,776,296,242
4,777,285,208
5,270,253,458
6,388,144,200
7,394,172,42
8,550,291,117
0,784,250,625
1,656,122,625
2,514,371,225
3,452,390,741
4,380,254,83
5,559,310,616
6,977,365,200
7,972,362,225
0,435,758,400
1,554,195,83
2,522,337,816
3,463,378,158
4,445,315,58
5,492,415,92
6,504,593,342
0,531,344,17
