Idx, x, y, duration
0,463,278,250
1,568,300,250
2,455,51,475
3,348,538,583
4,448,612,191
5,351,506,358
6,248,523,516
7,110,409,208
0,471,361,117
1,567,337,1149
0,890,423,217
1,762,297,217
2,654,457,117
3,501,318,92
4,552,340,375
5,588,334,258
6,608,599,725
7,563,362,92
8,544,430,550
9,458,390,350
0,495,670,75
1,672,342,8
0,782,543,1074
1,654,417,1074
2,648,382,91
3,542,275,375
4,566,354,666
5,769,419,8
6,559,252,117
7,548,289,58
8,541,358,491
0,497,414,75
1,550,373,250
2,579,319,42
3,583,310,8
0,602,627,8
1,546,300,650
2,573,162,749
0,818,595,883
1,690,469,883
2,502,351,208
3,556,361,475
4,549,350,192
5,550,370,708
6,448,452,67
0,508,328,716
1,380,202,716
2,467,237,358
3,29,110,333
4,489,291,133
5,523,321,1199
6,476,82,325
0,454,548,100
0,679,258,483
1,770,190,375
2,531,530,408
3,299,571,358
4,507,679,233
5,578,471,100
6,500,347,291
0,611,596,100
1,558,361,50
2,601,291,558
