Idx, x, y, duration
0,769,435,408
1,641,265,408
2,407,250,241
3,356,202,167
4,322,147,558
5,580,370,216
6,904,531,58
7,935,496,50
8,924,536,358
9,735,562,216
10,612,551,441
11,581,409,58
12,582,464,133
13,387,245,175
0,611,534,3048
1,483,364,3048
2,486,419,58
3,452,339,641
4,443,396,50
5,416,422,42
6,438,464,550
0,524,460,208
1,396,290,208
2,486,233,8
3,426,138,158
4,472,192,125
5,300,147,883
6,46,233,250
7,461,454,350
8,609,336,183
9,625,275,8
10,582,366,25
11,564,405,50
0,463,391,42
1,579,547,83
2,579,585,108
3,577,636,50
4,577,588,58
5,489,624,75
6,527,338,183
7,507,580,8
8,520,499,183
9,610,507,125
0,179,601,741
1,350,321,266
2,470,262,200
3,540,474,375
4,558,380,133
5,843,425,83
6,835,506,450
7,588,514,241
8,506,601,117
9,257,430,58
10,233,249,100
11,280,149,691
0,505,109,8
1,292,21,142
2,294,33,125
3,296,43,67
4,298,3,8
5,322,54,8
0,849,526,216
0,209,622,92
1,81,452,92
2,321,395,92
3,450,222,475
0,175,392,125
1,287,259,200
2,509,449,583
3,464,512,516
4,461,511,325
5,749,553,200
6,741,589,475
0,447,341,175
1,431,199,58
2,360,124,133
3,347,582,75
4,341,547,50
5,482,628,125
6,449,180,192
0,506,647,575
1,378,477,575
2,420,347,200
3,456,251,383
4,305,313,391
5,308,229,200
6,448,247,699
7,516,435,241
8,557,378,217
0,552,281,242
1,321,176,233
2,452,265,175
3,281,104,141
4,343,124,133
5,299,591,142
6,223,629,8
7,240,634,8
0,793,331,350
1,665,161,350
2,454,294,466
3,298,145,208
4,234,129,1274
5,395,258,966
0,457,182,8
1,455,58,8
2,270,14,8
3,250,13,192
4,457,177,92
5,442,74,200
6,295,38,358
7,442,106,8
