Idx, x, y, duration
0,544,591,550
1,283,591,550
2,317,727,458
3,231,753,966
4,504,901,250
5,462,883,316
6,454,837,225
7,215,724,1965
0,650,470,699
1,389,470,699
2,417,731,225
3,345,710,891
4,393,411,2373
5,385,370,799
6,415,345,500
0,541,517,483
1,280,517,483
2,256,781,699
3,312,785,175
4,99,970,375
5,232,800,183
6,257,774,133
7,257,721,58
8,263,776,591
9,364,673,100
10,216,588,325
11,232,706,516
12,279,289,217
13,266,328,233
14,226,436,266
15,258,395,233
16,197,296,283
17,221,326,225
0,525,479,275
1,264,479,275
2,276,429,167
3,236,787,391
4,232,746,1058
5,402,819,166
6,462,845,367
7,402,881,233
8,361,783,100
9,335,838,183
10,298,946,475
11,268,923,183
12,235,641,92
13,194,746,108
14,171,563,291
15,209,637,441
16,237,747,166
17,200,831,241
18,145,879,333
0,317,420,142
1,247,750,425
2,525,635,8
3,491,840,192
4,445,621,50
5,412,460,25
6,272,201,125
7,254,250,67
8,274,283,58
9,214,285,75
10,290,143,174
11,269,923,58
0,613,799,8
1,531,627,108
2,598,774,58
3,255,613,67
4,540,609,34
5,527,717,50
6,277,328,192
7,294,807,100
8,349,835,67
9,311,899,50
10,288,797,50
11,269,911,58
12,329,841,50
13,426,886,125
14,448,941,67
15,509,998,166
16,500,866,92
17,526,906,183
18,608,775,67
19,628,777,17
0,327,799,8
1,263,686,17
2,254,638,8
3,572,400,83
4,270,775,67
5,260,769,8
6,271,276,100
7,241,237,142
0,239,389,441
1,192,629,400
2,590,972,125
3,556,987,250
4,319,724,675
5,318,897,92
6,314,940,391
7,591,204,450
8,520,887,500
0,581,619,908
1,320,619,908
2,250,796,333
3,272,459,1324
4,309,489,133
5,441,664,50
6,438,667,50
7,260,785,125
8,320,501,1016
0,130,780,158
1,191,886,83
2,133,878,42
3,147,875,166
4,141,920,25
5,117,967,17
6,126,944,33
7,127,976,58
8,129,983,8
9,136,1015,83
10,129,996,75
11,145,1022,42
12,134,1019,100
13,185,911,141
0,624,975,100
0,240,746,8
1,268,183,175
2,298,262,133
3,287,505,425
4,312,654,275
5,456,845,333
6,489,857,525
7,514,579,358
0,485,459,475
1,224,459,475
2,624,489,166
3,373,720,275
4,229,760,341
5,253,445,125
6,222,250,216
7,245,534,216
8,233,495,258
9,240,812,233
10,281,445,350
11,261,500,400
