Idx, x, y, duration
0,606,485,341
1,478,357,341
2,356,434,192
3,438,276,183
4,387,304,250
5,234,282,475
6,643,309,167
7,594,335,150
8,670,334,416
9,710,342,275
10,772,454,175
11,767,415,466
12,525,337,100
0,398,241,58
1,401,329,242
2,496,286,266
3,712,252,275
4,670,261,383
5,240,177,50
6,278,247,100
7,223,256,225
8,210,205,58
9,227,246,391
10,380,296,591
11,540,276,150
0,449,365,167
1,502,257,308
2,357,293,433
3,223,228,325
4,804,192,67
5,745,217,341
6,667,270,608
7,645,492,200
8,501,283,433
0,770,507,125
1,642,379,125
2,368,365,300
3,403,303,258
4,508,270,333
5,623,259,258
6,724,280,108
7,745,250,241
8,711,288,150
9,664,287,158
10,243,256,416
11,620,321,941
0,483,300,108
1,607,303,83
2,802,385,8
0,866,633,75
1,738,505,75
2,911,444,125
3,917,404,92
4,599,294,200
5,598,244,550
6,720,202,391
7,860,313,300
8,702,529,333
9,252,234,658
10,415,286,216
11,388,261,316
0,391,472,133
1,263,344,133
2,604,299,142
3,551,227,50
4,540,270,142
5,455,282,217
6,222,244,558
7,375,280,358
8,504,278,275
9,709,248,416
10,945,295,183
11,970,262,67
12,941,293,283
0,245,248,466
1,674,260,92
2,705,200,125
3,746,130,8
4,586,223,100
5,568,269,108
6,629,223,8
7,636,235,400
0,322,647,150
1,499,268,225
2,600,270,50
3,327,286,42
4,507,265,133
5,670,276,242
6,638,570,8
7,684,545,8
8,695,563,183
9,773,280,166
10,291,270,117
11,291,309,92
12,456,347,300
0,741,424,117
1,613,296,117
2,439,265,92
3,667,237,42
4,733,225,250
5,285,228,83
6,232,199,8
0,967,541,741
1,839,413,741
2,501,291,1441
3,387,295,1490
0,590,485,633
1,462,357,633
2,487,278,508
3,676,300,141
4,638,293,291
5,403,368,233
6,341,293,250
7,372,299,625
8,509,306,425
