Idx, x, y, duration
0,673,399,83
1,636,444,117
2,544,589,291
3,397,567,391
4,475,432,192
5,505,111,500
6,503,220,67
7,510,170,183
8,515,234,58
9,519,185,333
10,676,425,133
0,650,468,141
1,522,340,141
2,513,407,383
3,599,632,1207
0,649,557,383
1,521,429,383
2,487,270,225
3,521,526,200
4,652,527,58
5,830,544,8
6,841,556,75
7,480,448,208
0,784,644,100
1,496,707,92
0,511,396,216
1,554,356,525
2,479,412,75
3,476,357,175
0,198,277,8
1,532,221,58
2,542,185,117
3,555,178,108
4,535,291,8
0,569,492,500
1,658,586,575
2,685,445,225
3,492,224,725
0,497,447,92
1,514,424,8
2,509,602,8
0,551,485,8
0,973,229,708
1,845,101,708
2,479,253,358
3,538,447,50
4,554,401,42
5,535,431,475
6,457,432,433
7,457,506,50
8,473,413,125
9,539,413,883
0,461,249,8
1,445,291,133
2,565,555,175
3,709,246,8
4,442,164,125
5,147,406,275
6,687,227,8
7,718,111,333
0,788,453,117
1,660,325,117
2,376,146,283
3,564,312,50
4,584,296,8
5,470,236,117
0,784,590,374
1,656,462,374
2,542,135,92
3,506,248,1324
4,549,232,775
5,514,289,274
6,504,255,83
7,479,285,233
