Idx, x, y, duration
0,452,449,100
1,474,361,58
2,468,434,1091
0,719,506,683
1,475,506,683
2,421,574,283
3,418,769,225
4,314,571,250
5,296,942,125
6,273,978,58
7,312,898,217
8,354,932,341
9,641,504,441
10,677,637,591
11,521,824,91
0,421,479,416
1,177,479,416
2,372,497,225
3,412,704,325
4,408,622,266
5,345,635,491
6,415,408,583
7,340,747,258
8,325,824,425
9,473,497,192
0,476,568,83
1,422,589,141
2,449,555,83
3,612,628,108
4,590,709,67
5,524,447,233
6,437,454,500
7,454,442,50
8,472,643,192
9,492,574,192
10,501,518,67
0,552,497,141
1,308,497,141
2,194,476,416
3,346,648,808
4,496,736,416
5,726,697,391
6,701,546,116
7,680,542,75
8,668,566,50
9,584,608,525
0,545,275,42
1,522,341,250
2,426,565,217
3,468,446,58
4,448,442,42
5,435,515,8
6,416,598,33
7,398,576,200
8,400,365,75
9,388,399,716
10,713,547,383
11,395,445,233
0,451,441,475
1,207,441,475
2,347,350,241
3,356,310,108
4,500,697,200
5,515,654,67
6,501,691,158
7,374,496,333
8,375,235,17
9,548,994,58
10,577,1017,475
11,610,962,75
0,248,509,225
1,349,698,458
2,263,761,250
3,283,809,533
4,119,499,408
5,549,498,958
0,422,479,500
1,178,479,500
2,377,452,216
3,393,629,125
4,571,639,300
5,398,588,183
6,405,321,666
7,375,420,550
8,232,529,283
0,680,561,58
1,654,526,191
2,439,675,333
3,410,566,416
4,316,639,308
5,171,684,516
6,677,559,208
7,747,563,250
8,724,513,591
9,670,514,208
0,644,592,733
1,400,592,733
2,356,408,233
0,269,637,42
1,285,642,158
2,607,546,267
3,703,517,399
4,634,526,158
5,158,502,400
6,364,346,500
0,761,585,649
1,517,585,649
2,565,593,50
3,375,395,75
4,372,544,250
5,376,700,58
6,391,666,67
7,361,690,108
8,184,652,83
9,217,637,75
10,185,721,67
11,215,671,67
12,340,623,67
13,329,721,75
14,594,479,583
15,599,585,283
16,676,500,675
