Idx, x, y, duration
0,326,509,50
1,487,523,200
2,576,463,241
3,581,422,233
4,477,497,50
5,572,421,425
6,547,3,67
7,730,209,191
0,522,355,816
1,394,227,816
2,567,506,500
3,495,544,716
4,693,448,216
5,881,317,50
6,863,360,191
7,517,258,266
8,669,115,474
9,363,312,183
10,207,400,516
11,530,319,283
12,636,394,416
13,688,657,316
14,703,715,391
15,557,542,192
0,637,503,1940
1,509,375,1940
2,603,471,441
3,651,373,308
4,378,321,416
5,474,189,233
6,661,109,341
7,847,97,241
8,839,322,375
9,619,434,225
10,579,491,741
11,681,496,241
12,739,616,225
13,768,650,391
14,874,337,483
0,378,326,200
1,250,198,200
2,242,143,175
3,547,437,233
4,515,570,333
5,603,475,833
6,514,542,500
7,608,516,225
8,609,450,475
9,622,399,266
10,419,447,1074
11,433,390,83
12,499,469,266
13,469,522,67
14,402,341,50
15,371,400,275
16,78,400,291
0,685,400,458
1,557,272,458
2,576,428,208
3,573,465,58
4,577,420,583
5,487,517,874
6,607,377,167
7,581,406,225
8,582,468,208
9,491,522,466
10,568,500,291
11,572,380,550
12,483,413,92
13,474,508,416
14,507,465,58
0,489,751,92
1,612,633,108
2,507,601,108
3,586,420,191
4,599,488,167
5,495,544,208
0,205,256,83
1,597,279,83
2,590,242,83
3,500,552,175
4,600,319,125
5,601,220,50
6,594,303,58
7,617,134,117
8,496,303,250
9,511,94,50
10,517,289,108
11,619,208,133
12,617,516,83
13,638,444,158
14,627,393,75
15,582,405,75
16,601,346,75
17,616,310,67
18,533,378,191
19,542,407,241
20,547,486,67
21,626,315,83
22,639,229,50
23,653,349,67
24,602,200,67
0,879,237,291
1,592,410,150
2,551,447,233
3,558,453,316
4,640,262,108
5,599,377,50
6,658,426,141
7,612,444,8
0,619,490,8
0,260,152,142
1,432,175,250
2,503,214,83
3,652,405,225
0,631,527,33
1,621,520,75
2,590,379,8
3,582,354,8
4,854,392,83
5,567,443,8
6,504,361,83
0,487,683,8
1,592,433,17
2,599,402,616
3,509,509,608
4,599,390,833
5,592,484,325
0,648,334,333
1,549,340,275
2,341,333,250
3,180,350,200
4,119,350,108
5,536,456,108
6,506,507,341
7,579,491,350
8,705,485,425
