Idx, x, y, duration
0,341,193,175
1,330,298,225
2,389,272,458
3,337,251,467
4,386,248,208
0,410,282,66
1,465,218,42
2,421,276,75
0,369,244,25
1,367,253,50
2,442,255,9
3,439,253,108
4,441,262,8
5,449,237,8
0,887,487,33
1,507,393,50
2,521,516,200
3,517,535,8
0,632,513,92
1,430,483,133
2,376,228,42
3,277,235,50
4,277,183,125
5,263,224,291
6,260,132,108
7,361,264,125
8,373,335,75
9,371,281,117
10,377,172,58
11,380,273,133
12,373,217,83
13,259,182,8
14,728,437,350
0,285,485,242
1,157,281,242
2,365,270,84
3,287,240,507
4,338,239,100
5,342,260,33
6,326,259,508
0,357,263,42
1,375,259,275
2,419,258,367
3,511,581,641
4,335,290,575
0,914,335,1799
1,786,131,1799
2,264,387,183
3,302,265,516
4,158,221,100
5,292,273,499
6,207,258,541
0,1002,274,699
1,874,70,699
2,413,165,17
3,408,268,100
4,416,317,75
5,424,275,58
6,426,232,600
7,259,208,217
8,241,232,483
9,407,249,725
0,343,222,91
1,366,188,266
2,374,264,150
3,291,258,125
4,253,211,359
5,418,227,649
6,280,244,300
7,386,240,192
8,394,186,208
0,791,387,516
1,663,183,516
2,450,345,92
3,331,240,250
4,398,244,883
5,334,546,491
6,409,278,866
0,367,241,83
1,421,230,325
2,426,185,58
3,416,304,8
4,415,313,33
5,409,285,258
6,485,165,275
0,509,295,233
