Idx, x, y, duration
0,361,530,250
1,455,488,424
2,462,260,216
3,461,321,50
4,598,342,92
5,460,144,150
6,430,86,475
7,457,114,267
8,494,192,141
0,1012,419,458
1,884,291,458
2,548,412,200
3,339,554,491
4,422,528,241
5,460,554,366
6,742,508,416
7,789,607,350
8,328,502,516
9,408,493,949
0,747,667,383
1,619,539,383
2,407,494,258
3,397,358,58
4,433,370,175
5,418,476,974
6,432,367,50
7,452,366,242
8,455,525,475
0,592,510,733
1,464,382,733
2,431,555,233
3,374,534,241
4,374,581,658
5,425,579,766
6,429,216,258
7,504,412,241
0,389,529,225
1,266,510,108
2,267,499,208
3,253,453,108
4,235,435,8
0,661,552,666
1,533,424,666
2,386,558,475
3,249,523,541
4,398,478,333
5,173,455,242
0,415,469,125
1,300,541,225
2,226,536,200
3,360,569,466
4,400,195,599
5,273,421,100
0,655,293,291
1,527,165,291
2,497,178,8
3,452,205,225
4,294,237,83
5,305,182,67
6,314,238,108
7,427,228,275
8,660,327,117
9,632,361,75
10,660,339,242
11,495,327,333
12,426,187,150
13,467,282,333
14,571,402,466
0,590,549,9102
1,462,421,9102
0,569,224,108
1,440,138,258
2,519,178,483
3,725,396,83
0,722,705,116
1,594,577,116
2,599,581,8
3,334,541,175
4,405,556,208
5,512,356,8
6,505,349,8
7,413,351,17
8,440,385,241
9,423,410,25
0,634,476,133
1,506,348,133
2,423,447,17
3,406,540,241
4,423,593,58
5,373,591,1149
6,406,575,266
7,387,605,125
8,407,539,141
9,407,489,83
10,483,484,67
11,443,587,125
12,455,760,58
