Idx, x, y, duration
0,549,456,17
1,545,472,75
2,520,189,108
3,365,688,108
4,344,725,8
0,133,315,8
1,148,309,17
2,514,179,8
3,391,627,8
4,333,743,150
5,350,933,33
0,554,326,8
1,532,143,92
2,555,185,8
0,742,389,83
1,486,389,83
2,564,474,8
3,480,428,17
4,373,481,58
5,232,707,625
6,351,591,117
7,309,597,150
8,450,477,250
9,576,49,58
10,573,90,125
11,150,589,550
0,399,885,125
0,306,487,600
1,50,487,600
2,238,506,433
3,186,571,575
4,534,528,558
5,309,627,75
0,674,588,533
1,418,588,533
2,369,546,291
3,230,527,358
4,594,488,391
5,332,514,941
6,488,767,516
0,751,390,275
1,420,624,400
2,271,571,500
3,160,539,608
4,258,655,216
5,372,515,250
6,426,482,216
7,600,490,625
0,529,543,283
1,273,543,283
2,388,724,42
3,341,654,241
4,546,513,158
0,594,554,25
1,198,635,42
2,402,552,250
3,118,592,258
4,586,513,200
5,710,508,650
6,561,157,608
7,322,404,83
0,622,189,58
1,366,189,58
2,357,148,133
3,368,187,75
4,547,213,233
5,296,580,67
6,275,637,50
7,288,569,308
8,491,619,133
9,564,589,58
10,508,608,250
11,214,777,83
12,278,722,50
13,480,406,175
14,468,356,67
15,573,180,75
16,544,97,58
17,533,159,491
18,538,310,167
