Idx, x, y, duration
0,631,453,208
1,375,453,208
2,387,565,333
3,400,704,433
4,569,938,258
5,483,920,716
6,342,348,291
7,183,358,325
8,381,504,649
0,390,278,408
1,134,278,408
2,346,427,233
3,365,656,350
4,390,654,1690
5,365,626,283
0,564,354,191
1,292,477,283
2,377,669,849
3,463,808,225
4,364,518,75
5,373,680,241
6,306,382,58
7,307,422,158
8,164,283,275
9,92,331,183
10,600,304,92
11,560,291,341
0,744,476,1116
1,488,476,1116
2,327,457,216
3,395,665,1957
4,468,585,333
5,610,486,217
0,388,589,208
1,369,547,108
2,341,448,58
0,358,775,67
1,430,594,75
2,384,606,133
3,407,649,250
4,382,546,25
5,318,553,241
6,330,540,183
0,474,809,8
1,538,865,50
2,271,848,192
3,305,554,250
4,320,473,258
5,310,433,100
6,218,298,100
7,169,250,183
8,129,215,466
9,117,180,433
0,568,697,508
1,352,490,241
2,367,675,483
3,367,648,158
4,346,475,491
5,430,635,166
6,378,681,266
7,462,789,242
8,577,947,574
0,714,439,666
1,458,439,666
2,498,296,250
3,358,376,117
4,361,393,50
5,338,431,125
6,352,332,333
7,380,380,391
8,326,501,283
9,387,643,691
10,542,824,316
0,359,433,50
1,363,386,75
2,369,427,150
3,574,367,83
4,555,411,58
5,571,362,75
6,529,419,125
7,337,453,416
8,366,407,67
9,541,381,150
10,403,732,141
11,396,673,167
12,366,579,75
13,364,693,133
14,332,720,158
15,415,537,100
0,367,541,50
1,354,669,58
2,491,832,50
3,250,727,217
4,633,753,108
5,612,809,166
6,349,703,108
7,443,638,225
8,581,719,92
0,386,540,417
1,379,646,317
2,369,424,208
3,705,62,108
4,530,631,58
5,549,597,58
6,375,506,158
0,646,398,183
1,440,401,167
2,330,520,233
3,383,670,749
4,186,681,225
5,175,390,200
6,135,172,433
7,360,368,391
8,361,321,325
9,672,309,183
0,725,537,308
1,469,537,308
2,390,679,316
3,441,873,633
4,393,781,125
5,368,650,333
6,380,648,1049
