Idx, x, y, duration
0,323,343,416
1,303,190,58
2,456,203,8
3,991,249,550
4,323,274,283
5,353,329,241
6,541,302,733
0,277,119,291
1,244,442,816
2,297,648,8
3,278,546,525
4,167,758,267
5,208,660,8
6,175,664,8
7,100,631,783
8,79,612,167
0,742,398,192
1,614,270,192
2,563,285,325
3,620,265,325
4,810,306,475
5,591,310,225
6,638,277,1149
7,903,252,458
8,862,21,391
9,768,77,308
0,329,420,341
1,576,297,283
0,450,262,50
1,453,482,200
2,509,242,83
3,510,228,83
4,522,296,67
5,442,542,275
6,377,534,167
7,291,447,233
8,615,257,200
9,557,254,275
10,518,232,133
11,457,392,150
12,503,570,924
13,445,485,150
14,204,463,208
15,233,486,633
16,226,444,116
17,230,489,192
18,90,414,291
0,873,237,142
1,745,109,142
2,566,459,125
3,501,380,158
4,625,472,208
5,552,489,58
6,213,352,142
7,508,590,233
8,616,568,100
9,609,449,108
10,570,394,67
11,641,490,67
12,639,415,58
13,474,717,50
14,451,738,92
15,482,676,67
16,425,567,83
17,462,628,75
18,619,709,50
19,565,644,175
20,630,662,142
21,623,749,67
22,690,736,50
23,659,718,92
24,683,765,67
25,766,568,50
26,181,218,58
27,311,416,116
28,193,286,67
29,134,357,158
30,173,401,175
31,389,555,67
0,611,471,8
1,1016,112,8
2,534,56,8
0,985,491,8
1,427,458,216
2,357,497,200
3,446,639,200
0,68,405,8
1,559,242,525
2,842,272,391
3,692,195,191
4,735,233,50
5,760,298,225
6,965,247,600
7,847,370,100
8,455,613,100
9,212,386,150
10,214,426,108
0,673,201,508
1,545,73,508
2,512,403,83
3,545,340,1199
4,580,428,200
5,618,622,8
6,622,630,258
7,437,392,416
8,360,401,408
9,181,363,108
10,172,359,483
11,435,383,525
12,434,366,17
0,336,397,8
1,339,418,8
0,648,548,17
1,756,541,8
2,790,482,125
3,205,22,8
0,537,367,175
1,550,303,416
2,341,354,366
3,534,256,491
4,360,364,258
5,363,375,158
0,730,425,100
1,602,297,100
2,472,343,175
3,535,295,150
4,779,566,208
5,466,346,225
6,519,286,241
7,328,345,216
