Idx, x, y, duration
0,607,600,7371
1,479,472,7371
0,584,576,600
1,456,448,600
2,404,459,133
3,213,339,566
4,650,172,242
5,560,180,191
6,546,255,50
7,565,586,17
8,587,400,67
9,568,436,525
10,607,524,191
11,538,488,208
12,362,481,425
0,427,329,42
1,214,314,8
2,363,156,117
3,488,248,83
4,904,337,42
5,856,348,200
0,520,538,783
1,853,413,50
0,541,406,8
1,546,476,17
2,535,447,8
0,541,445,783
0,588,553,483
1,460,425,483
2,512,324,183
3,620,200,58
4,208,339,408
5,326,315,17
6,655,167,100
7,576,166,50
8,570,159,291
9,619,448,683
10,600,553,217
0,601,324,25
1,573,343,58
2,345,332,183
0,200,266,491
1,72,138,491
2,972,116,291
3,548,335,67
4,535,385,400
5,397,415,50
0,752,107,8
0,910,319,366
1,782,191,366
2,585,382,83
3,492,481,108
4,362,484,383
5,218,367,541
6,520,495,225
7,526,489,42
0,486,456,700
1,468,424,67
2,304,393,524
3,358,469,425
4,213,477,317
5,164,471,557
6,448,538,358
