Idx, x, y, duration
0,482,317,225
1,548,297,258
2,545,478,67
3,544,380,216
4,445,355,308
5,445,354,8
6,439,278,167
7,294,445,191
0,625,642,883
1,542,504,466
2,515,327,400
3,432,340,525
4,554,304,58
0,542,467,333
1,451,375,158
2,559,411,67
3,539,333,200
4,435,315,200
5,214,314,200
6,535,553,75
7,555,534,241
8,545,389,266
0,517,499,133
1,548,391,366
2,544,534,408
3,538,481,50
4,500,374,241
5,430,369,749
6,521,449,258
7,547,417,616
0,535,491,358
1,279,491,358
2,435,438,108
3,445,403,125
4,499,369,250
5,445,325,250
6,545,475,408
7,452,353,491
8,523,450,383
9,431,343,874
0,543,437,325
1,570,818,216
2,493,855,175
3,511,422,250
4,544,488,233
5,472,393,283
6,538,449,225
0,395,468,83
1,452,405,125
2,446,348,450
3,516,383,208
4,442,353,1133
0,390,599,658
1,134,599,658
2,382,463,183
3,469,331,233
4,471,289,67
5,465,366,425
6,552,372,433
7,670,135,558
8,314,74,183
9,94,283,233
10,105,632,300
11,102,732,250
0,674,260,441
1,451,372,50
2,459,330,291
3,540,439,316
4,538,490,242
5,445,340,333
6,436,293,67
7,430,339,50
8,571,339,533
9,585,468,108
10,547,495,200
11,532,433,233
12,562,365,266
0,536,553,1882
1,280,553,1882
2,498,469,233
3,541,370,208
4,564,472,949
5,562,542,308
6,516,276,50
7,513,378,117
8,453,346,433
9,523,338,192
10,580,367,375
0,543,281,8
0,482,432,42
1,537,423,125
2,530,490,50
3,499,424,42
4,534,356,108
5,436,414,125
6,526,398,342
7,429,364,233
8,534,490,516
9,467,413,625
0,507,523,8
1,340,580,8
2,498,540,8
3,498,551,67
4,354,556,8
5,347,537,100
6,500,536,8
7,353,554,166
8,329,560,8
0,646,544,200
1,390,544,200
2,486,559,117
3,383,537,158
4,547,374,217
5,521,403,441
6,598,386,58
7,495,422,400
8,541,531,117
9,564,473,83
10,503,437,108
11,475,465,75
12,562,457,58
13,495,452,175
14,596,462,67
15,481,466,924
