Idx, x, y, duration
0,505,729,616
1,249,729,616
2,393,499,275
3,491,184,225
4,634,76,150
5,637,60,92
6,699,67,283
0,674,544,566
1,691,495,141
2,309,464,191
3,227,457,258
4,377,577,274
5,415,740,208
6,420,796,408
7,439,724,208
8,447,687,58
9,508,203,292
10,489,262,217
11,310,489,266
12,371,528,557
0,736,359,242
1,480,359,242
2,608,419,166
3,345,475,133
4,240,459,208
5,472,234,333
6,255,357,17
7,278,365,25
8,265,389,58
0,503,482,8
1,377,434,250
2,392,522,50
3,348,562,600
0,550,549,200
1,496,491,266
2,327,490,391
3,240,415,241
4,41,359,758
5,368,421,458
6,276,381,200
7,3,291,158
8,35,312,616
0,686,553,83
1,430,553,83
2,412,573,225
3,234,452,541
4,486,306,100
5,492,214,8
6,470,223,17
0,582,481,358
1,358,295,291
2,212,354,200
3,586,121,258
4,685,90,491
5,316,748,366
6,397,758,625
0,588,500,191
1,332,500,191
2,351,531,92
3,412,625,33
0,271,384,516
1,48,328,325
2,322,432,441
3,281,365,358
4,207,351,133
5,205,354,558
0,694,311,275
1,438,311,275
2,446,303,300
3,348,493,8
4,339,515,75
0,303,313,158
1,213,383,425
2,408,515,8
3,573,57,17
4,722,39,75
5,746,41,83
0,484,238,375
1,475,278,183
