Idx, x, y, duration
0,136,348,566
1,391,395,125
2,393,337,167
3,366,277,117
0,131,415,8
1,401,335,8
2,363,325,33
0,395,314,8
0,277,539,8
1,187,431,33
2,381,226,191
3,461,727,75
4,478,845,83
5,538,836,258
6,525,445,183
7,554,352,150
8,395,244,8
9,392,270,233
0,252,732,8
0,117,668,92
1,420,780,483
0,515,541,625
1,461,531,258
2,230,457,708
0,666,548,283
1,410,548,283
2,1,409,208
3,176,190,283
4,146,741,450
5,184,700,375
6,494,902,674
7,394,126,133
8,400,278,142
9,407,272,8
10,160,568,266
0,394,567,33
1,422,300,591
2,538,749,8
3,251,474,58
4,358,302,183
5,400,262,341
0,415,288,433
1,474,799,92
2,538,797,92
3,488,786,75
4,402,261,150
5,393,272,142
