Idx, x, y, duration
0,810,420,250
1,682,292,250
2,491,477,216
3,483,357,241
4,331,399,283
5,328,395,133
6,649,390,550
7,474,388,275
8,328,410,241
9,673,353,108
10,641,415,166
11,522,376,366
0,470,232,183
1,342,104,183
2,492,377,316
3,385,354,167
4,317,472,466
5,275,532,258
6,99,326,283
7,623,301,208
8,729,373,208
9,972,563,316
10,480,445,158
11,667,371,100
0,629,411,433
1,501,283,433
2,375,292,333
3,526,323,233
4,320,344,291
5,302,474,100
6,304,493,83
7,309,409,75
8,302,476,308
9,925,564,283
10,645,623,183
11,516,652,58
12,301,432,391
13,104,282,142
14,84,252,50
0,474,261,17
1,497,336,8
2,689,356,8
3,429,334,67
4,468,329,450
0,807,412,308
1,679,284,308
2,352,418,450
3,399,453,283
4,484,462,425
5,433,439,333
6,483,470,708
7,315,490,475
0,694,316,108
1,483,339,17
2,312,458,791
3,302,450,158
4,475,388,241
5,387,469,92
6,324,385,8
0,669,489,458
1,541,361,458
2,534,369,266
3,390,454,150
4,374,406,50
5,390,458,92
6,379,378,67
7,392,426,258
8,389,465,158
9,384,393,133
10,386,452,192
11,720,721,125
12,737,676,316
0,617,354,408
1,489,226,408
2,519,306,341
3,429,355,300
4,322,345,491
5,302,545,533
6,536,612,291
7,587,653,400
8,916,614,283
9,614,331,408
0,752,364,358
1,624,236,358
2,502,316,466
3,497,395,550
4,346,365,258
5,678,317,92
6,664,352,441
7,520,298,108
8,528,257,83
9,508,298,175
10,683,346,91
11,662,330,150
12,557,222,350
0,478,326,441
1,350,198,441
2,292,203,83
3,239,201,75
4,532,314,408
5,519,246,675
6,525,298,58
7,541,335,258
8,342,385,383
9,434,321,192
10,460,284,125
11,605,304,275
12,708,344,358
0,619,443,108
1,491,315,108
2,596,314,8
3,465,352,200
4,288,412,58
5,288,462,242
6,606,417,166
7,678,393,241
8,619,440,183
9,671,647,175
10,562,656,308
11,919,567,333
12,524,329,275
13,501,356,200
14,684,363,250
0,614,477,17
1,527,398,266
2,354,513,233
3,662,647,400
4,344,403,266
5,313,359,366
6,860,443,208
7,943,562,266
8,601,330,874
0,501,392,600
1,373,264,600
2,518,312,325
3,683,366,441
4,306,338,508
5,331,426,416
6,285,482,358
7,474,465,350
8,515,469,183
9,947,591,308
0,631,566,425
1,503,438,425
2,473,372,175
3,352,385,575
4,687,369,325
5,874,522,283
6,561,500,67
7,478,508,1141
