Idx, x, y, duration
0,619,250,67
1,474,385,849
2,506,363,8
3,410,367,8
0,448,307,125
1,159,285,316
2,433,364,292
3,419,474,216
4,738,283,125
5,715,321,100
6,584,360,266
7,438,356,1049
0,509,379,175
1,461,369,291
2,519,342,316
3,438,324,316
4,462,317,42
5,510,313,500
0,733,765,1024
1,605,637,1024
2,396,376,191
3,363,298,241
4,493,418,916
5,792,569,258
6,841,630,167
7,117,321,558
8,139,388,216
0,631,611,883
1,503,483,883
2,456,351,359
3,511,357,715
4,364,370,308
5,441,415,250
6,479,355,616
7,377,362,333
0,504,459,33
1,413,368,150
2,447,386,308
3,595,481,267
4,751,636,50
5,302,419,200
6,456,395,200
7,491,407,275
8,450,402,292
0,422,248,541
1,461,212,8
2,454,269,366
3,382,174,17
4,420,246,8
5,390,289,8
6,417,226,92
0,486,225,183
1,444,348,341
2,517,383,258
3,893,345,67
4,404,393,17
5,387,404,558
6,400,423,8
0,806,689,441
1,678,561,441
2,508,336,316
3,442,340,391
4,500,358,724
5,424,372,583
6,540,356,150
7,546,273,83
8,506,376,225
9,518,338,233
0,734,418,2207
1,606,290,2207
2,438,327,217
3,435,394,266
4,487,375,2457
0,761,462,366
1,633,334,366
2,466,355,483
3,329,369,208
4,557,371,733
5,476,317,616
6,420,326,50
7,227,360,67
8,475,354,683
0,467,464,8
1,518,474,117
2,469,509,125
3,484,528,8
4,488,574,17
5,506,436,8
6,540,422,17
7,546,407,142
8,509,436,8
0,504,485,33
1,508,371,525
2,484,287,108
3,500,382,2165
