Idx, x, y, duration
0,584,387,50
1,510,415,175
2,397,447,233
3,486,437,341
4,760,507,316
5,743,470,92
6,416,441,724
7,243,422,158
8,177,416,308
0,242,284,158
1,389,419,466
2,435,462,50
3,419,420,100
4,385,354,50
5,463,429,749
6,515,438,616
7,434,425,133
8,441,468,58
9,402,432,200
10,227,369,275
11,170,395,242
0,506,470,350
1,349,394,375
2,394,394,291
3,495,431,500
4,780,427,100
5,850,347,50
6,769,441,191
7,270,391,67
8,287,339,100
9,295,384,300
10,518,341,58
11,514,391,100
12,465,433,500
0,704,492,108
1,576,320,108
2,737,305,75
3,772,329,183
4,410,434,225
5,449,431,383
6,806,376,125
7,877,378,175
8,886,244,83
9,419,417,100
10,761,320,133
11,490,399,75
12,780,294,133
0,798,414,600
1,670,242,600
2,389,440,691
3,454,451,766
4,396,457,275
5,469,453,708
6,594,468,275
0,496,332,8
1,416,421,158
2,464,383,8
3,546,422,8
4,550,437,8
5,562,431,58
6,604,369,8
7,568,463,25
8,507,332,8
0,658,459,566
1,530,287,566
2,400,450,233
3,831,455,33
4,471,402,158
5,512,458,275
6,467,386,416
0,853,531,325
1,478,449,233
2,456,452,83
3,432,409,116
4,472,419,566
5,508,440,958
6,461,429,266
7,814,399,500
0,552,619,458
1,424,447,458
2,369,388,391
3,457,361,216
4,452,420,1158
5,662,410,225
6,791,258,75
7,814,222,67
8,794,254,150
9,474,408,241
10,733,181,183
11,822,110,158
0,478,399,275
1,495,359,8
2,528,403,116
3,493,432,167
4,523,406,75
5,494,459,167
6,531,380,83
7,509,431,75
8,550,265,92
9,527,435,116
10,479,431,167
0,515,369,450
1,387,197,450
2,433,363,300
3,535,492,341
4,697,414,566
5,390,262,375
6,567,495,67
7,795,135,391
8,740,187,50
9,588,412,292
0,538,656,600
1,410,484,600
2,456,428,1074
3,386,435,216
4,816,383,233
5,769,416,183
6,848,266,258
7,361,352,183
8,211,404,300
9,235,298,92
10,460,431,117
0,727,327,791
1,599,155,791
2,532,243,125
3,458,424,824
4,757,401,241
5,778,333,158
6,307,409,375
7,370,426,558
8,447,431,600
