Idx, x, y, duration
0,409,242,8
1,400,107,8
2,16,292,17
3,468,336,8
4,451,380,8
0,467,343,167
0,561,450,258
1,433,226,258
2,692,181,8
3,421,154,208
4,346,177,250
5,449,427,8
6,491,360,8
7,496,357,58
0,427,82,75
1,448,75,50
2,379,86,125
3,513,234,58
4,455,221,50
5,908,54,250
6,876,175,258
7,828,209,233
8,365,199,325
9,324,167,391
0,403,316,234
1,464,341,166
2,456,208,125
3,468,171,92
4,462,92,75
5,465,179,58
6,458,118,191
7,385,43,775
8,363,6,67
9,370,42,58
10,369,6,217
11,480,225,200
12,476,302,133
13,529,182,50
14,530,259,266
0,82,347,791
1,329,243,133
2,340,216,225
3,692,185,450
4,229,231,8
5,63,203,533
6,559,343,541
7,246,181,716
0,468,236,308
1,332,179,391
2,499,294,150
3,822,271,450
4,633,324,208
5,373,216,266
6,425,141,150
7,866,130,366
0,535,430,441
1,484,349,475
2,786,182,383
3,482,361,316
4,415,371,475
5,325,241,166
6,246,201,183
7,65,249,325
8,794,164,416
9,462,346,525
0,526,439,725
1,398,215,725
2,517,355,691
3,536,198,117
4,524,298,17
5,539,337,141
6,509,364,550
7,119,253,142
8,92,257,8
0,500,351,42
1,496,347,50
2,432,181,350
3,878,145,400
4,584,209,233
5,402,329,425
0,503,398,500
1,375,174,500
2,494,339,233
3,700,176,117
4,450,218,416
5,395,95,141
6,349,148,275
7,324,108,108
8,350,79,108
9,449,286,108
10,477,322,133
11,841,172,67
12,806,237,58
13,804,188,150
14,819,134,58
15,808,179,92
16,418,263,150
17,427,222,58
18,416,282,291
19,457,219,58
