Idx, x, y, duration
0,292,151,316
1,520,304,108
2,510,313,475
3,526,270,83
4,517,309,125
5,505,313,158
6,568,262,233
7,521,258,116
8,437,121,83
9,441,88,8
10,538,305,92
11,523,269,350
0,670,380,691
1,542,210,691
2,494,318,108
3,495,322,142
4,539,355,208
5,671,435,8
6,650,263,142
7,754,189,358
8,735,424,50
9,479,319,8
10,537,305,108
11,607,171,83
12,525,322,17
13,544,313,142
0,530,260,741
1,848,135,591
2,516,61,300
3,512,64,92
4,373,413,83
5,350,425,183
6,529,304,1757
0,529,246,325
1,476,315,525
2,328,421,350
3,475,211,333
4,438,110,566
5,524,302,341
6,508,263,733
7,513,315,100
0,552,196,175
1,519,277,466
0,896,275,8
1,554,295,108
2,499,287,583
3,406,233,441
4,514,254,308
5,302,278,675
6,319,245,3289
0,553,328,58
1,507,285,75
2,504,348,1507
3,510,312,358
4,519,353,758
5,473,442,400
6,496,318,309
7,514,325,599
8,509,397,365
0,515,455,216
1,908,386,200
0,524,430,158
1,396,260,158
2,465,228,158
3,476,269,42
4,446,420,233
5,478,458,416
6,464,422,150
7,483,290,425
8,499,296,242
9,513,240,142
10,497,314,117
11,474,269,150
12,481,329,191
13,490,236,50
14,474,272,83
15,394,380,242
16,257,366,142
17,267,449,92
18,259,382,142
19,463,236,158
20,465,284,158
0,697,408,100
1,569,238,100
2,556,229,8
3,490,337,158
4,503,345,450
5,513,351,17
6,511,326,75
7,498,355,50
8,503,345,67
9,496,366,108
10,506,335,8
11,503,328,8
12,502,370,142
13,505,370,8
14,545,355,117
15,536,370,8
16,484,364,8
17,519,358,8
0,1001,492,341
1,644,384,117
2,505,269,100
3,483,317,150
4,488,325,8
5,457,329,8
6,466,334,117
7,468,329,142
8,502,315,8
9,486,312,8
10,506,348,75
11,499,351,158
12,510,396,250
13,481,309,125
14,481,322,17
15,461,316,8
16,470,492,17
17,549,378,8
18,534,395,17
0,852,461,200
1,724,291,200
2,579,154,191
3,467,328,308
4,456,392,158
5,475,328,133
6,476,334,8
7,512,271,75
8,429,435,17
9,541,348,183
10,463,290,300
11,207,383,142
12,473,307,92
13,452,285,8
14,470,313,33
15,467,339,42
0,230,595,958
1,476,394,75
2,513,303,83
3,497,298,8
4,508,346,8
0,654,523,208
1,526,353,208
2,148,481,166
3,524,296,316
4,481,343,325
5,491,277,516
6,476,333,591
7,530,328,483
8,468,267,108
9,503,270,216
