Idx, x, y, duration
0,510,402,233
1,355,377,200
2,275,385,108
3,231,401,42
4,379,371,233
5,220,452,8
6,257,364,300
7,409,329,92
0,662,479,508
1,406,479,508
2,394,370,300
3,245,392,500
4,205,200,541
5,245,226,308
6,267,368,192
7,243,403,608
8,397,824,675
0,653,454,500
1,397,454,500
2,270,382,466
3,382,360,949
4,253,385,516
5,399,384,600
0,635,281,241
1,558,465,183
2,380,361,266
3,394,521,50
4,408,622,308
5,253,348,91
6,411,334,342
7,257,352,242
8,254,287,183
9,424,331,516
0,625,338,1366
1,369,338,1366
2,259,367,575
3,374,355,958
4,312,354,508
5,354,351,333
0,611,616,1024
1,355,616,1024
2,334,388,192
3,398,352,300
4,242,392,1482
5,370,387,400
6,440,344,100
0,246,407,1266
1,400,390,466
2,381,730,67
3,373,678,142
4,401,383,441
0,575,495,67
1,596,580,91
2,611,542,133
3,345,366,466
4,234,375,283
5,265,366,133
6,225,333,50
7,269,362,216
8,384,350,450
9,370,635,125
10,415,620,67
11,364,606,133
12,232,389,67
13,217,329,67
14,235,381,541
0,722,497,941
1,466,497,941
2,383,438,166
3,404,366,241
4,262,381,300
5,265,418,50
6,254,389,67
7,405,380,816
8,291,395,208
9,251,213,233
10,357,456,291
0,424,315,67
1,460,266,8
0,686,454,566
1,431,453,166
2,399,386,316
3,246,397,541
4,401,478,291
5,338,401,208
6,408,370,600
7,556,272,408
8,364,244,450
0,239,437,25
1,241,457,9
2,390,472,8
3,254,437,92
4,409,418,200
5,286,387,241
6,286,290,58
7,313,505,83
8,447,371,17
9,423,391,17
10,369,417,117
0,700,400,167
1,444,400,167
2,422,423,117
3,387,398,108
4,264,410,183
5,253,358,83
6,264,422,1815
7,285,293,50
8,383,388,450
