Idx, x, y, duration
0,969,536,491
1,547,395,191
2,256,525,175
3,216,493,158
4,556,672,558
5,747,661,275
6,736,659,225
7,409,627,341
8,333,602,258
9,498,386,250
10,645,440,341
0,733,282,58
1,605,233,58
2,585,315,183
3,410,535,200
4,184,504,233
5,229,542,75
6,220,473,75
7,526,692,933
8,707,666,50
9,707,707,491
10,247,505,183
11,183,449,50
12,195,483,408
0,469,721,425
1,341,672,425
2,529,637,108
3,533,654,25
4,532,647,158
5,756,638,92
6,710,639,125
7,750,609,66
8,713,657,100
9,756,605,50
10,729,647,100
11,749,611,75
12,742,655,108
13,764,587,58
14,738,635,92
15,765,572,50
16,744,634,341
17,196,450,550
18,178,407,50
19,189,452,133
0,698,543,1682
1,570,494,1682
2,179,478,67
3,178,472,100
4,227,463,8
5,397,413,50
0,682,493,1249
1,554,444,1249
2,269,545,316
3,216,534,325
4,414,547,233
5,548,657,416
6,539,269,291
7,351,299,283
8,627,238,316
9,531,796,100
10,556,712,133
11,538,672,516
0,584,617,25
1,179,422,8
0,547,289,216
1,501,439,58
2,248,569,8
3,430,519,50
4,620,719,75
5,600,673,83
6,596,679,8
0,697,661,966
1,569,612,966
2,522,370,175
3,211,449,75
4,188,420,58
5,213,463,624
6,541,682,450
7,727,697,350
8,554,891,408
9,473,316,283
10,478,176,400
0,470,594,208
1,342,545,208
2,701,473,325
3,388,451,75
4,219,430,42
5,214,479,308
6,517,664,583
7,706,646,508
8,344,328,300
9,198,483,558
0,515,331,400
1,239,421,125
2,216,451,92
3,229,495,208
4,546,655,67
5,686,669,117
6,731,633,275
7,773,543,50
8,731,618,50
0,535,647,50
1,225,454,92
2,640,612,75
3,762,419,33
4,560,433,117
0,530,474,8
1,530,466,191
2,290,504,117
3,579,636,8
4,584,635,8
5,559,263,8
6,416,328,66
7,275,311,300
8,565,454,666
9,457,520,291
0,819,522,300
1,691,473,300
2,334,443,175
3,199,469,766
4,406,323,316
5,488,358,208
6,328,304,541
7,547,514,258
8,564,675,233
9,522,659,358
0,960,447,575
1,832,398,575
2,324,384,266
3,265,493,208
4,521,661,774
5,771,601,75
6,728,643,225
7,529,664,391
8,518,666,824
