Idx, x, y, duration
0,653,591,142
1,525,407,142
2,506,337,658
3,740,349,108
4,541,288,125
5,524,251,441
6,302,203,8
0,623,548,275
1,495,364,275
2,497,347,184
3,496,309,275
4,823,336,117
5,790,385,242
6,757,398,383
7,613,343,17
8,488,315,8
9,484,266,142
10,493,231,8
11,485,258,25
12,483,242,92
0,564,294,166
1,539,358,208
2,836,452,191
3,822,388,308
4,532,314,824
5,419,231,117
6,427,273,350
0,737,627,724
1,628,485,225
2,514,376,433
3,801,390,391
4,513,347,558
5,731,447,366
6,721,510,458
7,867,532,117
8,864,536,733
0,748,467,325
1,620,283,325
2,517,306,325
3,494,267,50
4,488,313,350
5,516,251,608
6,783,412,291
7,725,353,241
8,509,297,683
9,754,374,283
0,650,334,200
1,497,397,783
2,754,430,100
3,830,382,83
4,854,385,366
5,539,354,217
6,507,407,783
0,542,455,300
1,414,271,300
2,494,344,758
3,568,365,275
4,536,279,250
5,505,298,17
6,501,335,225
7,710,397,117
0,468,262,67
1,502,274,225
2,504,362,300
3,540,264,333
4,547,288,425
5,403,411,50
6,512,453,92
7,519,327,325
0,680,508,641
1,552,324,641
2,507,329,2415
3,776,335,200
0,643,338,1199
1,515,154,1199
2,557,271,175
3,517,355,591
4,525,298,425
5,627,199,225
6,549,250,258
7,550,317,50
8,536,275,516
0,580,469,550
1,452,285,550
2,589,271,233
3,516,335,325
4,534,325,283
5,527,249,441
6,521,340,766
7,516,300,475
0,551,517,225
1,423,333,225
2,463,335,175
3,488,396,8
4,535,369,158
5,446,380,175
0,586,558,799
1,458,374,799
2,500,352,400
3,526,257,217
4,535,277,83
5,516,261,42
6,496,330,250
7,505,377,2315
