Idx, x, y, duration
0,557,618,241
1,429,448,241
2,527,448,108
3,573,451,316
4,368,487,275
5,292,489,333
6,783,382,308
7,843,354,308
8,689,341,183
9,592,323,341
10,478,315,341
0,661,506,316
1,533,336,316
2,521,376,258
3,411,459,308
4,674,391,483
5,823,400,341
6,710,440,142
7,311,459,291
8,483,378,183
9,510,407,50
10,569,357,191
11,624,392,92
12,685,423,100
13,713,398,100
14,817,427,241
0,755,465,266
1,627,295,266
2,621,332,125
3,411,427,100
4,430,389,183
5,656,376,83
6,795,398,108
7,818,379,42
8,779,397,58
9,647,420,175
10,657,355,50
11,648,415,117
12,703,369,441
13,438,395,266
14,373,381,58
15,494,229,141
0,358,377,50
1,388,401,50
2,435,403,333
3,825,349,183
4,707,365,150
5,703,354,8
6,661,340,8
0,562,510,500
1,434,340,500
2,457,349,17
3,638,320,167
4,834,318,125
5,629,356,133
6,531,360,233
7,274,424,75
8,309,436,233
9,801,395,92
10,864,306,125
11,805,247,291
12,625,255,325
0,977,289,191
1,849,119,191
2,633,433,67
3,647,319,58
4,637,440,183
5,819,395,141
6,831,329,58
7,360,417,258
8,300,447,458
9,587,399,100
10,594,359,58
11,596,396,125
12,794,340,366
13,853,381,500
14,847,302,217
15,865,124,208
16,935,134,350
0,524,438,166
1,396,268,166
2,383,334,333
3,739,319,67
4,780,286,466
5,545,276,75
6,566,237,67
7,545,278,50
8,621,271,250
9,686,303,233
10,726,259,50
11,674,305,416
12,656,253,383
0,645,510,67
1,517,340,67
2,509,392,108
3,502,295,66
4,505,385,158
5,724,336,117
6,771,254,50
7,742,294,275
8,504,299,700
9,535,274,75
10,695,329,91
11,762,265,67
12,738,312,100
13,778,235,92
14,461,387,200
15,386,460,100
16,378,392,67
17,719,342,241
18,765,307,108
19,720,344,166
20,744,301,117
0,518,359,25
1,390,189,25
2,346,474,33
3,495,419,92
4,665,359,8
5,656,350,8
6,809,319,8
7,748,470,258
0,611,497,600
1,483,327,600
2,753,332,416
3,915,155,167
4,501,313,233
5,692,296,142
6,607,417,83
0,687,221,358
1,559,51,358
2,497,318,375
3,428,334,175
4,315,472,258
5,326,412,50
6,319,473,100
7,279,472,233
8,310,455,275
9,570,376,67
10,752,325,250
11,706,354,624
12,472,270,500
0,518,545,824
1,531,371,333
2,536,286,108
3,350,438,300
4,274,496,325
5,302,311,75
6,327,364,83
7,790,352,725
8,646,354,941
