Idx, x, y, duration
0,573,328,308
1,312,448,58
2,277,411,108
3,241,437,17
4,680,645,25
5,613,266,8
6,580,349,67
7,588,292,100
8,569,364,408
9,568,394,8
10,347,392,8
11,344,409,33
12,335,413,141
13,243,441,117
14,530,348,108
15,240,392,83
0,403,491,8
1,535,401,50
2,268,448,50
3,541,362,75
4,466,418,8
5,551,374,142
0,396,207,83
1,571,362,500
2,346,402,391
3,264,439,308
4,854,357,58
0,837,505,491
1,709,379,491
2,542,332,633
3,612,645,591
4,26,712,175
5,415,397,508
6,262,414,242
0,801,550,325
1,673,424,325
2,585,424,292
3,420,370,266
4,546,335,649
5,297,437,267
6,256,415,358
7,611,261,325
8,682,528,142
9,179,558,166
10,49,623,1241
11,537,297,442
12,555,335,158
0,553,264,416
1,714,208,133
2,711,217,33
3,663,273,241
4,582,318,375
5,610,265,458
6,669,260,233
7,651,298,300
0,693,438,92
1,505,426,75
2,513,336,125
3,514,457,58
4,518,198,50
5,526,355,75
6,554,379,167
7,562,343,108
8,594,328,58
9,578,520,108
10,504,342,67
11,438,739,58
12,464,634,125
13,500,409,9
14,449,438,83
15,437,387,100
16,457,436,50
17,487,403,108
18,483,473,67
19,458,422,158
20,235,503,108
21,206,389,133
22,527,409,50
0,945,561,233
1,695,407,217
2,513,390,142
3,431,305,117
4,447,399,258
5,559,309,258
6,538,380,250
7,411,303,8
8,669,375,50
9,889,366,142
0,595,337,8
1,493,325,8
2,211,429,17
3,529,369,83
4,532,351,125
5,522,306,241
6,507,169,466
7,444,250,300
8,88,287,8
9,505,190,17
0,960,240,17
1,1016,224,8
2,807,336,108
3,1002,217,125
4,1005,216,133
5,538,533,8
6,333,444,17
7,478,416,108
8,540,420,266
0,631,488,100
1,561,511,600
2,413,697,192
3,497,403,33
4,496,396,117
5,545,378,216
6,541,382,75
7,541,376,383
8,434,429,17
9,298,495,1457
0,215,574,8
1,511,346,258
2,503,283,217
3,450,610,192
4,465,459,192
5,293,424,375
6,273,266,133
7,467,343,375
8,403,382,425
9,390,372,17
10,349,388,158
11,343,342,158
12,343,389,125
0,441,306,75
1,347,393,250
2,269,427,375
3,228,437,175
4,524,360,142
5,534,325,117
6,582,247,291
7,528,191,450
8,437,276,267
9,306,433,292
10,247,449,358
11,219,486,266
12,525,658,250
13,494,619,108
0,620,541,208
1,543,228,266
2,335,382,175
3,286,373,8
4,222,436,167
5,179,459,291
6,208,514,316
7,253,521,333
8,560,300,266
