Idx, x, y, duration
0,520,334,42
1,472,264,67
2,424,276,8
3,451,196,8
4,403,255,8
5,417,212,158
6,533,184,75
7,524,217,8
0,516,294,116
1,834,106,217
2,645,380,8
3,645,381,75
0,839,268,641
1,711,97,641
2,480,367,824
3,428,230,608
4,894,144,117
5,815,186,233
6,924,109,533
7,591,469,450
8,495,428,525
9,377,408,683
10,559,262,192
0,444,619,258
1,316,448,258
2,245,416,100
3,235,450,58
4,502,345,499
5,414,217,367
6,902,189,300
7,904,140,208
8,937,94,258
9,442,341,141
0,442,372,200
1,429,216,550
2,528,197,533
3,651,427,316
4,578,422,366
5,441,267,242
6,620,428,475
7,548,345,117
8,600,403,633
0,822,289,175
1,694,118,175
2,708,126,8
3,469,322,50
4,438,462,541
5,444,475,8
6,446,450,8
7,984,45,75
0,349,652,683
1,221,481,683
2,527,382,333
3,654,322,58
4,680,278,133
5,909,243,83
6,927,150,92
7,506,285,167
8,430,309,58
9,419,363,50
0,562,375,42
1,571,302,75
2,541,320,75
0,363,441,100
1,478,366,183
2,411,309,400
3,449,421,233
4,400,462,300
5,494,379,192
6,695,302,166
7,855,158,150
8,481,264,233
9,415,276,1099
10,426,344,125
11,494,409,92
12,629,367,125
13,755,228,266
0,437,426,17
1,435,416,275
2,413,276,233
3,407,290,266
4,558,337,17
5,652,382,8
6,580,453,117
7,543,448,17
8,530,449,358
9,421,303,291
10,423,258,333
11,430,265,17
12,437,270,8
13,426,278,91
14,425,256,33
15,424,281,83
0,464,576,366
1,336,405,366
2,423,301,8
3,408,285,242
4,607,404,591
5,606,420,650
6,600,424,8
7,602,428,358
8,404,247,16
9,404,244,17
10,407,270,92
11,347,445,17
12,361,447,166
13,474,362,17
0,355,607,799
1,227,436,799
2,337,377,275
3,451,322,117
4,429,222,533
5,417,185,8
6,426,225,266
7,412,242,58
8,378,138,75
9,397,195,92
10,383,179,8
11,410,137,8
12,384,179,241
13,390,145,75
14,389,185,92
0,384,335,8
1,437,235,8
2,437,326,8
3,440,231,8
0,377,432,175
1,249,261,175
2,263,138,258
3,530,367,358
4,566,395,108
5,543,404,225
6,452,250,241
7,566,359,283
8,415,205,133
9,554,304,42
10,568,374,375
11,492,391,117
12,514,361,100
