Idx, x, y, duration
0,401,404,125
1,418,349,133
2,569,273,541
3,371,280,291
0,662,687,541
1,708,444,158
2,695,486,192
3,346,458,300
4,552,304,383
5,565,244,83
6,480,313,258
7,389,242,349
8,448,319,358
9,511,293,100
0,588,452,250
1,460,324,250
2,383,542,117
3,539,326,275
4,454,382,216
5,317,457,300
6,538,270,416
7,621,309,267
8,663,419,175
9,660,441,116
10,374,416,300
11,304,437,383
12,380,432,383
0,607,322,17
1,582,153,50
2,589,170,8
3,564,183,100
4,524,236,166
5,538,368,150
6,578,164,133
7,693,137,142
8,656,338,8
9,694,251,17
0,524,190,233
1,546,444,566
0,619,331,625
1,837,467,475
2,591,404,292
3,388,278,1207
0,579,353,8
1,526,387,50
2,292,484,8
3,227,518,125
4,487,312,208
5,632,334,283
6,551,317,8
7,553,278,258
8,516,414,158
0,406,329,17
1,570,334,8
0,515,264,8
1,506,287,8
2,362,410,341
3,196,376,350
4,363,211,600
5,448,265,575
0,379,212,300
1,467,473,291
2,694,495,225
0,640,323,267
1,512,195,267
2,487,274,133
0,412,286,283
1,325,448,250
2,429,404,625
3,679,494,433
4,547,335,441
5,689,270,525
0,285,588,258
1,157,460,258
2,117,548,192
3,527,427,166
4,491,352,200
5,544,213,75
6,545,165,67
7,543,210,200
8,725,314,83
9,741,273,50
10,714,332,216
11,617,393,275
12,833,484,333
13,454,319,258
14,537,263,150
15,532,311,183
