Idx, x, y, duration
0,682,487,1424
1,554,321,1424
2,487,383,266
3,473,445,725
4,387,533,699
5,362,588,50
6,423,412,467
7,797,497,275
0,975,359,416
1,847,193,416
2,509,388,241
3,447,419,216
4,476,441,308
5,469,371,42
6,419,409,325
7,468,435,608
8,229,323,158
9,154,197,441
10,673,225,575
0,901,514,483
1,773,348,483
2,566,372,158
3,476,398,266
4,459,440,741
5,537,627,433
6,940,618,300
7,1000,644,491
8,912,596,816
0,608,541,1791
1,480,375,1791
2,477,442,50
3,474,399,1207
4,488,352,383
5,359,204,225
6,472,407,1108
0,643,566,741
1,515,400,741
2,458,479,791
3,401,438,108
4,921,201,350
5,459,493,83
0,481,349,33
1,485,356,58
2,459,412,150
3,451,470,17
4,452,320,8
5,542,414,8
6,506,397,58
7,486,401,100
0,608,396,175
1,489,387,275
2,468,442,491
3,446,397,300
4,601,299,358
5,629,219,533
6,482,362,266
7,474,416,500
0,287,482,300
1,189,346,191
2,507,368,125
3,451,415,358
4,414,424,233
5,421,386,108
6,459,414,591
7,461,322,67
8,467,419,117
9,458,383,125
10,451,421,150
11,484,423,142
0,825,415,366
1,697,249,366
2,481,357,258
3,463,401,408
4,469,310,108
5,458,408,225
6,419,390,391
7,457,363,241
8,465,394,67
9,484,297,92
10,449,427,483
0,446,272,108
1,465,382,83
2,471,395,450
3,468,585,108
4,467,421,100
5,472,326,208
6,453,217,450
7,644,180,458
8,485,426,441
0,475,345,200
1,523,377,75
2,501,404,266
3,453,564,58
4,504,408,275
5,470,418,117
6,440,421,8
7,492,398,475
0,663,450,766
1,535,284,766
2,472,365,167
3,476,314,133
4,476,386,1174
5,494,338,150
6,507,304,275
7,505,318,42
8,488,368,658
