Idx, x, y, duration
0,757,409,8
0,620,23,8
1,881,335,75
0,248,396,92
1,372,375,8
2,359,366,242
0,358,376,8
1,367,359,158
2,460,432,8
3,495,421,8
0,814,553,42
1,833,473,75
2,526,475,75
3,534,652,292
4,575,628,50
5,683,671,25
6,775,621,200
7,778,536,175
8,396,626,133
9,390,744,108
0,539,297,125
1,537,295,308
2,512,261,200
0,210,192,983
1,82,64,983
2,334,338,83
3,401,409,75
4,401,451,200
5,367,517,650
6,477,377,375
7,427,401,700
0,449,649,291
1,321,521,291
2,309,424,233
3,472,411,1549
0,371,251,158
1,390,454,341
2,367,386,741
3,431,416,325
4,475,420,241
5,530,421,516
6,672,427,325
7,739,412,241
8,677,413,425
0,350,250,266
1,222,122,266
2,428,458,92
3,361,386,258
4,232,389,92
5,327,442,408
6,598,393,325
7,713,420,92
0,228,474,17
1,130,455,416
2,409,464,83
3,501,484,50
4,891,422,142
5,747,411,233
6,406,442,200
7,202,433,175
0,947,305,133
1,941,314,8
2,865,316,300
3,405,406,391
4,391,447,1374
5,490,425,108
6,510,365,891
