Idx, x, y, duration
0,735,409,300
1,460,436,75
2,482,358,50
3,453,420,258
4,215,389,208
5,224,326,475
6,392,407,433
7,368,466,558
8,643,205,233
9,639,153,50
10,649,209,175
11,647,267,58
12,639,221,75
13,499,160,241
0,390,452,91
1,440,453,2606
0,470,615,350
1,214,615,350
2,322,494,133
3,333,323,167
4,189,310,658
5,392,375,192
6,366,400,1174
7,368,441,58
8,359,429,133
0,549,715,50
1,489,735,8
2,442,457,150
3,415,597,66
4,388,538,67
5,544,714,25
6,556,734,66
7,514,725,166
8,546,662,50
0,307,361,233
1,538,373,400
2,419,439,341
0,749,485,166
1,209,308,125
2,434,146,8
3,556,132,8
4,756,112,100
0,525,479,108
1,511,541,191
2,506,371,724
3,234,404,300
4,209,339,491
0,53,390,8
1,77,412,192
2,144,311,92
3,36,344,658
0,628,598,192
1,372,598,192
2,412,487,133
3,199,274,325
4,367,435,208
5,295,400,58
6,350,396,358
7,189,240,167
8,357,356,217
9,340,416,516
0,403,824,341
1,147,824,341
2,453,779,208
3,412,589,175
4,303,387,125
5,256,362,225
6,367,391,108
7,368,405,425
8,352,456,1391
0,336,649,8
1,388,435,141
2,580,343,433
0,494,640,241
1,326,433,516
2,260,380,483
3,155,359,200
4,41,343,375
5,509,349,466
6,597,348,958
0,745,464,475
1,489,464,475
2,350,437,500
3,185,282,541
4,327,524,350
5,501,360,600
6,364,175,316
7,334,378,175
8,344,432,924
