Idx, x, y, duration
0,571,272,92
1,609,328,483
2,412,484,250
3,569,339,175
4,619,328,516
5,553,350,183
6,610,333,433
7,744,384,292
8,381,361,549
0,918,346,383
1,790,220,383
2,632,295,175
3,554,320,400
4,389,381,200
5,601,322,266
6,607,374,50
7,657,319,233
8,821,513,233
9,831,478,142
10,891,600,100
11,807,435,383
12,818,509,325
0,586,320,175
1,588,280,108
2,628,318,191
3,843,500,108
4,918,307,92
0,992,720,733
1,864,594,733
2,580,466,225
3,564,342,558
4,321,494,300
5,615,420,175
6,572,373,541
7,370,390,1216
0,716,564,416
1,588,438,416
2,549,343,383
3,409,366,316
4,559,349,566
5,601,453,291
6,623,658,433
7,678,704,341
8,762,571,316
9,607,337,683
0,593,495,100
1,573,382,758
2,808,517,283
3,601,354,275
4,373,307,416
5,289,419,858
6,437,497,408
0,581,368,483
1,440,394,75
2,560,356,117
3,559,352,100
4,613,372,150
5,628,476,8
6,614,415,58
0,545,301,183
1,581,341,416
2,364,520,75
3,357,535,83
4,378,411,375
5,583,264,316
6,815,163,991
0,564,383,233
1,436,257,233
2,575,276,141
3,589,218,50
4,594,322,241
5,598,257,50
6,613,319,375
7,561,323,91
8,571,275,75
9,567,328,100
10,636,386,100
11,633,316,75
12,610,274,58
13,581,334,108
14,556,329,100
15,606,324,866
0,856,530,799
1,728,404,799
2,590,337,333
3,590,372,541
4,347,381,525
5,275,615,275
6,274,664,183
7,175,670,141
8,632,666,974
0,609,223,8
0,412,284,92
1,590,316,117
2,592,320,1282
3,416,361,433
4,613,321,591
5,590,390,167
0,781,550,92
1,653,424,92
2,543,446,758
3,480,440,158
4,560,469,266
5,492,466,8
6,499,478,375
7,533,476,58
8,496,471,250
0,504,445,483
1,376,319,483
2,512,267,67
3,520,315,191
4,559,338,233
5,596,361,500
6,566,349,1249
7,555,270,83
8,556,340,616
