Idx, x, y, duration
0,676,281,17
1,405,11,8
2,362,226,67
3,375,332,158
4,398,404,167
0,489,569,8
1,451,285,8
2,625,373,50
3,699,246,8
4,684,397,8
0,762,310,8
1,807,455,8
2,761,546,8
3,575,345,8
4,655,269,8
5,661,285,8
6,377,343,8
7,371,321,158
8,213,291,408
9,341,419,408
0,499,478,8
1,504,455,125
2,485,376,142
3,724,296,366
4,662,365,83
5,744,578,8
0,360,388,50
1,232,260,50
2,240,223,192
3,357,78,275
4,347,31,33
5,507,195,175
6,482,430,166
7,486,459,50
8,206,173,42
0,575,300,8
1,259,164,591
2,214,163,283
0,966,309,83
1,571,278,266
2,833,227,200
3,953,219,674
4,701,162,50
5,688,137,383
6,947,215,58
0,388,731,550
1,260,603,550
2,319,331,333
3,580,351,300
4,640,341,433
5,236,298,450
6,154,242,316
7,133,163,1099
0,464,429,8
1,515,439,42
2,554,459,283
3,625,510,183
4,620,548,233
5,636,420,200
0,274,154,9
0,661,285,167
1,164,145,258
2,102,44,283
3,313,243,167
4,375,270,500
