Idx, x, y, duration
0,652,335,250
1,524,165,250
2,535,116,108
3,503,185,67
4,599,276,42
5,595,314,200
6,271,311,358
0,813,617,533
1,685,447,533
2,418,302,175
3,260,274,91
4,267,358,58
5,284,266,267
6,688,257,291
7,813,277,300
8,769,196,283
0,717,540,699
1,406,296,233
2,605,298,316
3,264,297,600
4,718,217,150
5,710,261,183
6,786,197,558
7,255,302,633
8,408,300,50
0,624,189,733
1,651,223,166
2,523,53,166
3,589,275,325
4,296,266,508
5,656,273,375
6,761,171,375
7,793,172,200
8,669,381,350
9,532,418,325
0,504,596,300
1,543,372,133
2,304,327,133
3,284,292,266
4,747,224,333
5,812,173,366
6,832,528,133
7,744,400,108
8,699,389,241
9,691,545,91
10,702,564,42
11,342,487,17
0,688,544,466
1,560,374,466
2,650,245,341
3,280,270,291
4,655,252,483
5,287,273,366
6,711,202,242
7,804,135,591
8,462,141,425
0,503,397,425
1,375,227,425
2,616,326,408
3,274,326,458
4,753,273,275
5,815,222,1657
0,671,605,350
1,543,435,350
2,424,279,183
3,607,235,241
4,250,303,75
5,295,236,75
6,273,278,291
7,273,221,58
8,274,269,91
9,580,280,300
10,601,223,75
11,614,275,91
12,396,289,100
13,278,264,333
14,714,209,250
15,787,149,475
16,548,315,516
0,423,273,158
1,253,286,475
2,562,291,108
3,538,352,50
4,565,290,100
5,643,274,275
6,768,206,191
7,816,204,466
8,267,286,841
9,242,412,325
0,522,295,225
1,646,281,325
2,757,215,258
3,787,503,241
4,634,456,333
5,554,449,67
6,286,319,8
7,582,251,133
8,819,222,441
9,631,261,866
0,257,311,8
1,634,309,8
2,750,453,108
3,320,325,50
4,649,267,100
0,585,406,333
1,457,236,333
2,282,292,500
3,725,243,108
4,768,196,466
5,772,329,142
6,628,420,383
7,586,450,142
8,616,307,316
9,624,270,67
10,620,314,117
11,289,325,258
