Idx, x, y, duration
0,599,292,17
0,606,493,941
1,478,365,941
2,216,460,150
3,172,436,441
4,496,394,608
5,620,430,358
6,732,436,250
7,721,511,50
8,608,492,108
9,667,451,283
10,639,623,691
0,958,446,550
1,830,318,550
2,570,409,250
3,200,413,583
4,537,507,350
5,656,557,641
6,559,481,308
7,336,398,325
8,203,399,441
0,972,390,450
1,844,262,450
2,637,461,275
3,236,441,217
4,381,339,108
5,386,298,108
6,690,314,425
7,598,396,425
8,461,400,383
9,250,346,92
10,202,323,408
11,659,613,92
0,185,304,42
1,191,363,183
2,185,321,125
0,580,276,208
1,498,511,133
2,503,459,108
3,495,501,158
4,426,365,67
5,416,407,208
6,202,328,516
7,256,324,250
8,396,413,666
9,718,359,1182
0,458,292,483
1,330,164,483
2,466,301,92
3,426,476,150
4,191,470,366
0,455,520,225
1,327,392,225
2,678,419,67
3,632,465,100
4,504,419,291
5,200,417,616
6,530,436,167
7,577,410,75
8,534,394,158
9,232,415,250
10,531,409,266
11,601,434,641
12,660,439,325
0,715,589,566
1,587,461,566
2,202,444,208
3,148,454,441
4,183,496,50
5,150,436,625
6,472,322,300
7,633,327,166
8,703,308,233
9,884,341,91
10,976,402,341
0,224,428,58
1,222,515,75
2,508,507,75
3,484,446,167
4,613,430,67
5,524,510,142
6,523,404,75
0,647,500,1158
1,519,372,1158
2,469,467,275
3,373,329,616
4,687,324,433
5,306,481,75
6,339,460,341
7,434,354,341
8,437,402,50
9,374,255,233
0,406,314,8
1,507,272,158
2,233,469,316
3,456,414,358
4,681,421,283
5,712,446,175
6,786,215,8
7,462,445,17
8,461,414,117
9,490,366,217
0,640,538,874
1,512,410,874
2,549,405,58
3,504,422,108
4,245,453,175
5,511,606,208
6,551,618,158
7,575,652,167
8,590,644,167
9,610,288,58
10,610,373,142
11,442,317,67
12,489,293,58
13,443,310,250
14,543,307,50
15,597,284,67
16,585,323,92
17,631,319,192
