Idx, x, y, duration
0,918,435,8
1,815,689,225
2,862,465,416
3,336,278,283
4,883,483,967
0,664,359,866
1,536,231,866
2,606,430,433
3,411,338,391
4,490,626,450
5,533,633,608
6,317,530,425
7,355,544,308
8,207,468,458
0,537,386,241
1,409,258,241
2,423,313,266
3,504,536,291
4,458,594,466
5,349,526,250
6,492,607,183
7,427,665,375
8,622,667,291
9,697,698,400
10,506,302,300
0,665,433,133
1,537,305,133
2,531,259,100
3,603,456,167
4,661,432,233
5,635,399,283
6,886,518,375
7,534,620,441
8,806,580,292
9,868,515,233
10,314,281,158
11,250,235,166
12,889,495,658
0,437,315,158
0,519,575,191
1,274,460,233
2,510,598,1499
0,515,542,67
1,487,646,466
2,273,549,250
3,210,477,100
4,206,390,108
5,414,348,408
6,233,218,316
7,63,397,383
8,734,644,75
0,633,438,208
1,505,310,208
2,469,327,142
3,494,288,75
4,407,350,83
5,436,328,300
6,615,381,408
7,334,256,158
8,253,209,241
9,411,301,150
10,420,350,100
11,417,306,108
12,721,373,108
13,729,410,50
14,876,451,325
15,509,592,191
16,151,694,100
17,191,701,91
18,258,677,133
19,504,603,366
0,632,525,2906
1,504,397,2906
2,591,362,166
3,910,541,125
4,865,484,1765
5,242,593,341
6,213,688,658
0,526,741,17
1,528,733,67
2,403,642,258
3,441,709,125
0,841,503,50
1,570,568,83
2,426,323,58
0,651,497,400
1,523,369,400
2,431,377,275
3,545,617,217
4,320,497,50
5,165,433,117
6,134,398,100
7,425,380,183
8,632,404,58
9,615,404,217
0,775,596,266
1,647,468,266
2,368,425,266
3,471,618,275
4,521,625,466
5,628,281,83
6,613,385,166
7,416,342,491
8,248,156,75
9,259,213,117
10,540,369,67
11,544,412,141
12,621,384,425
