Idx, x, y, duration
0,465,446,83
1,599,384,133
2,682,309,92
3,659,147,25
0,990,568,408
1,862,398,408
2,488,410,58
3,491,353,67
4,493,413,192
5,493,183,141
6,542,176,50
7,346,230,333
8,526,266,1541
0,771,337,42
1,653,150,58
2,593,381,8
3,522,380,83
4,489,165,383
5,501,421,183
6,547,582,117
7,556,570,75
8,437,547,191
9,466,279,208
10,501,217,250
11,679,253,608
12,540,455,83
0,164,551,591
1,394,507,300
2,526,457,383
3,504,290,316
4,633,292,575
5,531,380,291
6,426,288,458
7,661,173,391
0,457,311,283
1,484,217,324
2,595,383,242
3,472,519,367
4,361,610,383
5,511,318,491
0,683,557,341
1,555,387,341
2,475,384,183
3,466,145,391
4,361,241,391
5,519,455,308
6,615,570,67
7,613,575,50
8,381,640,92
9,582,322,325
10,502,453,108
11,484,491,42
12,430,651,83
0,588,367,225
1,532,448,208
2,509,217,375
3,393,233,400
4,479,339,92
0,462,281,125
1,464,324,108
2,423,284,375
3,355,390,92
4,354,455,175
5,415,642,83
6,407,672,175
0,688,381,475
1,560,211,475
2,395,217,541
3,516,216,216
4,554,164,75
5,537,200,683
6,483,221,100
7,523,179,508
0,621,299,1133
1,493,129,1133
2,546,229,300
3,478,347,325
4,398,246,275
5,480,224,275
6,440,287,300
7,535,317,500
8,490,306,891
0,589,287,25
0,638,648,100
1,589,403,83
2,509,325,216
3,504,236,191
4,663,230,416
5,538,147,416
6,697,121,425
7,504,314,849
0,413,349,8
1,533,368,166
2,522,382,92
3,546,283,8
4,521,402,50
5,553,309,8
6,530,350,8
7,498,442,83
0,417,495,258
1,289,325,258
2,503,358,250
3,578,260,408
4,486,311,275
5,440,289,58
6,453,384,225
7,493,416,291
8,530,283,67
9,498,248,108
10,486,308,824
