Idx, x, y, duration
0,322,573,816
1,194,464,816
2,706,167,117
3,674,205,150
4,724,176,308
5,695,331,325
6,425,484,325
7,423,366,117
8,407,408,258
9,547,391,108
10,565,351,117
11,545,391,525
12,683,317,150
13,716,301,58
0,268,368,516
1,140,259,516
2,422,378,233
3,710,189,183
4,712,147,375
5,630,335,241
6,435,273,325
7,683,337,291
8,777,552,375
9,542,334,333
10,448,248,316
11,716,141,666
0,587,469,558
1,459,360,558
2,682,253,400
3,485,406,275
4,682,189,225
5,696,143,558
6,463,448,341
7,415,411,275
8,391,495,167
0,808,311,408
1,680,202,408
2,674,306,308
3,410,278,216
4,333,271,366
5,396,256,333
6,471,193,8
7,459,483,92
8,412,436,1208
0,688,93,200
1,696,135,117
2,693,296,75
3,521,278,8
0,754,294,142
1,492,271,142
2,364,162,142
3,649,95,8
0,546,477,83
1,705,154,566
2,694,330,300
3,438,444,341
4,357,606,83
5,381,301,158
6,325,278,183
7,377,278,133
0,689,152,191
1,670,99,58
2,699,140,50
3,665,164,92
4,738,65,75
5,406,271,125
6,715,134,316
0,453,615,400
1,325,506,400
2,708,204,183
3,717,156,600
4,441,313,191
5,396,276,475
6,350,264,125
7,507,278,566
8,428,706,366
9,369,538,83
10,359,493,58
11,375,526,133
0,730,208,8
0,620,244,450
1,492,135,450
2,656,219,216
3,408,256,341
4,704,201,166
5,693,156,325
6,705,255,291
7,398,582,158
8,416,548,391
9,416,408,500
10,488,292,225
11,398,250,366
0,694,192,116
1,405,258,200
2,473,266,125
3,688,231,200
4,724,157,67
5,406,351,8
6,476,401,250
7,562,345,58
8,740,190,58
9,376,241,8
0,814,474,458
1,686,365,458
2,686,88,183
3,425,282,191
4,368,266,316
5,503,185,83
6,474,265,358
7,511,295,191
