Idx, x, y, duration
0,416,824,8
0,395,337,75
1,455,118,8
2,438,391,33
0,450,507,8
0,387,259,125
1,388,427,75
2,391,263,8
3,380,212,225
4,405,389,134
5,368,451,8
6,388,447,200
7,397,239,67
8,409,247,75
0,321,590,8
1,421,467,9
2,436,324,8
0,384,305,42
1,390,380,158
2,429,363,83
3,382,227,67
4,385,192,150
5,389,333,158
6,411,36,42
7,407,79,233
8,422,151,8
9,388,325,258
10,430,517,183
0,390,385,8
0,596,367,675
1,340,367,675
2,364,227,1199
3,395,294,350
4,380,377,608
5,429,334,100
0,327,511,150
1,414,386,266
2,456,343,83
3,418,290,275
4,386,384,83
5,411,282,375
6,437,194,308
7,405,240,583
8,406,303,500
0,451,444,250
1,195,444,250
2,368,483,475
3,405,318,300
4,420,306,142
5,402,353,8
6,420,503,8
0,520,261,541
1,372,542,375
2,389,266,391
3,375,501,191
4,527,416,133
5,391,356,17
6,390,348,175
7,382,704,266
8,359,321,167
0,403,323,42
1,401,439,108
2,425,479,400
3,378,231,192
4,450,196,150
5,463,322,8
6,378,485,191
0,727,766,391
1,471,766,391
2,435,819,67
3,397,456,100
4,409,414,125
5,410,343,75
6,385,173,266
7,431,141,8
8,390,170,50
9,478,177,391
10,400,367,724
11,380,364,200
12,396,201,100
13,407,202,325
