Idx, x, y, duration
0,453,577,200
1,519,283,225
2,536,218,425
3,497,233,67
4,403,232,583
5,368,201,50
6,620,203,525
7,623,153,58
8,624,225,441
9,427,190,375
0,528,282,233
1,591,301,217
2,544,492,225
3,487,510,383
4,435,376,167
5,377,269,416
6,383,232,117
7,599,211,192
8,622,252,50
9,625,292,574
0,352,303,92
1,524,268,258
2,569,200,275
3,524,235,142
4,520,210,258
5,548,201,42
6,474,183,58
7,396,199,117
8,402,250,191
9,532,215,375
10,512,152,200
0,532,228,758
1,442,262,708
2,464,216,516
3,500,288,233
4,474,399,250
0,522,551,191
1,436,539,83
2,512,154,117
3,509,208,300
4,393,250,8
5,397,194,117
6,557,226,158
7,586,115,58
8,568,188,58
9,526,189,225
10,558,136,83
11,494,140,250
12,365,243,225
13,312,287,133
14,505,144,58
15,510,188,175
0,505,601,575
1,500,240,441
2,560,219,891
3,595,185,516
4,457,404,733
5,403,382,200
0,473,601,250
1,577,271,375
2,507,264,375
3,508,200,108
4,272,222,50
5,595,82,183
6,562,227,366
0,731,543,466
1,381,297,550
2,467,148,350
3,363,184,433
4,10,108,233
0,520,307,292
1,533,246,375
2,485,250,325
3,428,240,216
4,269,245,516
5,506,279,500
6,865,126,208
0,259,221,92
1,216,227,58
2,708,286,17
3,337,291,8
0,507,134,99
1,509,226,624
2,506,312,50
3,433,320,142
4,463,291,100
0,527,494,333
1,399,296,333
2,514,228,283
3,593,220,391
4,402,237,216
5,471,102,250
6,599,116,142
7,606,196,200
8,617,138,225
9,550,141,50
10,471,182,125
