Idx, x, y, duration
0,447,364,8
1,560,457,83
2,544,475,8
3,565,339,8
4,567,267,133
5,415,311,125
6,449,343,158
7,427,342,200
8,458,268,8
9,95,291,8
0,178,405,42
1,455,402,50
2,568,470,8
3,633,824,75
4,573,333,8
5,576,92,50
6,519,379,17
7,436,354,67
8,432,359,66
9,523,296,25
10,581,422,8
0,537,422,1058
1,646,851,400
2,481,426,433
3,563,512,50
4,586,462,158
5,583,507,75
6,571,282,551
7,581,394,83
8,569,406,34
9,454,295,141
10,481,401,50
11,596,474,341
12,568,546,117
13,556,471,75
14,576,551,267
15,577,592,108
16,562,550,58
0,563,682,1141
1,307,682,1141
2,292,577,92
3,307,630,533
4,256,620,316
5,204,590,50
6,249,614,1607
7,304,668,58
8,217,594,133
9,267,615,100
10,242,596,916
11,196,591,1349
0,759,383,683
1,503,383,683
2,473,337,266
3,183,451,300
4,511,395,225
5,555,806,425
6,495,751,166
7,580,891,275
8,469,822,116
9,491,356,258
10,547,352,241
11,547,534,467
12,545,485,591
13,510,328,891
0,520,394,17
1,537,383,8
2,547,538,316
3,537,803,150
4,555,287,8
5,547,507,42
6,548,545,158
7,549,549,67
0,735,737,75
1,479,737,75
2,453,810,166
3,392,497,241
4,520,406,250
5,562,507,366
6,423,278,50
7,442,346,724
8,526,384,266
9,552,447,250
10,559,399,33
11,503,444,142
12,492,479,500
0,509,519,8
1,446,505,8
2,468,285,8
3,527,311,8
0,652,598,291
1,477,600,183
2,535,469,466
3,454,803,92
4,542,472,242
5,240,455,450
6,165,482,167
7,161,485,108
8,489,414,8
9,544,480,600
10,540,488,192
11,528,486,133
12,517,370,200
13,562,330,8
14,551,333,25
15,546,337,8
16,476,322,100
0,528,687,8
1,378,674,142
2,177,643,9
3,158,646,17
4,155,643,17
5,136,634,117
6,102,629,100
7,124,630,17
8,126,614,8
0,489,365,366
1,554,521,183
2,486,390,208
3,444,376,108
4,418,390,241
5,527,486,341
6,454,411,108
7,76,534,183
8,348,414,92
9,464,409,408
10,459,326,67
11,467,809,8
12,405,256,8
0,742,640,233
1,486,640,233
2,433,802,83
3,425,809,133
4,459,513,158
5,470,387,225
6,92,494,708
7,63,517,8
8,493,235,8
0,618,467,191
1,362,467,191
2,482,646,100
3,445,401,75
4,418,326,108
