Idx, x, y, duration
0,808,215,83
1,729,250,416
2,763,277,400
3,722,288,183
4,333,434,225
5,322,396,233
6,274,229,275
7,288,172,58
8,269,209,75
0,697,461,466
1,569,291,466
2,740,267,258
3,427,417,3797
0,668,331,558
1,540,161,558
2,706,261,67
3,723,226,50
4,708,265,167
5,408,367,475
6,543,489,192
7,565,460,225
8,371,396,200
9,846,80,42
10,765,175,125
11,711,259,408
12,369,128,267
13,431,350,275
0,480,647,159
1,352,477,159
2,506,635,100
3,473,663,108
0,607,341,450
1,479,171,450
2,664,297,566
3,809,49,67
4,639,104,191
5,472,116,233
6,430,145,50
7,312,122,566
8,363,344,42
9,361,232,75
10,336,156,50
11,362,243,633
0,524,358,267
1,412,385,33
2,420,347,8
0,857,587,350
1,706,286,200
2,696,280,400
3,736,258,150
4,743,178,108
5,426,249,67
6,420,287,150
7,406,278,83
8,403,351,325
9,706,379,25
0,490,302,258
1,459,322,108
2,405,415,191
3,619,516,75
0,457,298,83
1,450,252,58
2,218,241,75
3,250,306,58
4,183,199,58
5,473,137,92
6,509,187,108
7,697,225,50
8,675,255,717
0,685,548,217
1,557,378,217
2,579,349,300
3,661,305,150
4,721,229,483
5,548,376,383
6,404,380,475
7,272,485,608
8,205,475,100
0,300,442,316
1,172,272,316
2,360,266,167
3,393,334,291
4,506,422,108
5,617,488,8
6,308,354,225
7,367,351,33
0,804,587,483
1,676,417,483
2,512,172,416
3,571,201,975
4,553,140,158
0,460,314,158
1,431,467,425
2,725,270,242
3,577,306,33
