Idx, x, y, duration
0,562,344,508
1,628,185,300
2,460,336,233
3,579,349,325
4,573,302,200
0,563,347,83
1,480,391,333
2,554,385,92
3,554,361,1424
0,526,574,649
1,398,448,649
2,480,438,125
3,566,272,8
4,585,537,58
5,687,427,8
6,564,367,408
7,254,463,425
8,630,240,275
9,624,169,250
10,702,277,108
0,800,444,1116
1,672,318,1116
2,415,486,283
3,281,438,258
4,225,446,433
5,484,374,192
6,589,522,208
7,546,632,308
8,495,621,225
9,447,658,258
10,281,443,350
11,558,267,233
12,615,141,508
0,499,522,2973
1,371,396,2973
2,446,396,341
3,526,364,450
4,285,418,425
5,233,435,550
6,507,557,383
7,531,312,750
0,635,591,783
1,507,465,783
2,254,472,358
3,560,281,333
4,474,303,683
5,563,515,375
6,531,435,400
0,422,511,17
1,526,362,941
2,498,384,1024
3,378,420,108
4,546,359,225
0,615,300,566
1,487,174,566
2,430,355,308
3,283,443,341
4,536,351,691
5,537,429,225
6,665,249,283
7,858,534,225
8,928,518,949
0,925,634,208
1,797,508,208
2,840,447,50
3,951,591,100
4,474,297,250
5,526,341,641
6,562,299,50
7,524,377,142
8,317,405,158
9,312,452,67
10,583,544,225
11,643,558,333
12,678,563,441
0,672,512,558
1,544,386,558
2,560,351,216
3,580,216,258
4,619,162,525
5,694,270,233
6,517,464,416
7,445,632,233
8,298,508,283
9,190,506,491
0,740,432,1257
1,612,306,1257
2,505,358,166
3,446,420,300
4,556,374,816
5,291,399,375
6,225,452,508
7,559,301,291
8,584,230,333
0,497,465,83
1,502,473,8
2,529,476,924
3,489,464,533
4,533,460,83
5,485,454,791
6,535,469,508
0,1020,476,325
1,892,350,325
2,639,265,92
3,537,269,233
4,535,359,1299
5,433,344,391
6,509,367,92
7,511,316,100
8,518,363,366
