Idx, x, y, duration
0,862,555,600
1,734,427,600
2,463,482,175
3,382,491,242
4,675,520,233
5,568,500,267
6,754,509,258
7,806,475,258
8,400,482,400
9,418,428,150
10,405,486,50
11,259,493,558
0,566,484,1049
1,438,356,1049
2,373,576,416
3,413,646,158
4,681,601,183
5,669,594,67
6,297,596,175
7,286,572,75
8,459,471,175
9,480,557,258
10,354,656,333
11,544,614,216
12,291,629,200
0,687,592,92
1,463,489,133
2,495,505,275
3,797,549,200
4,884,644,175
5,802,662,167
6,686,630,416
0,574,386,425
1,446,258,425
2,409,525,333
3,317,523,208
4,261,642,891
5,623,452,150
6,600,595,150
7,797,520,608
8,413,491,749
0,789,463,525
1,661,335,525
2,545,516,491
3,632,650,683
4,469,491,941
5,548,375,42
6,524,493,133
7,646,611,724
0,537,445,183
1,441,555,225
2,662,595,308
3,550,536,200
4,500,530,225
5,766,605,250
6,802,631,241
7,569,543,83
8,394,689,316
9,281,661,375
10,383,530,158
11,229,680,441
0,978,134,216
1,850,6,216
2,477,494,258
3,384,577,275
4,626,561,241
5,692,531,225
6,598,485,358
7,534,491,183
8,355,540,300
9,274,492,383
10,414,638,8
0,618,446,999
1,490,318,999
2,454,542,358
3,670,537,491
4,569,508,558
5,709,593,250
6,693,550,716
7,606,554,366
0,640,528,883
1,512,400,883
2,525,366,100
3,547,394,75
4,524,360,83
5,391,527,67
6,370,570,200
7,409,486,425
8,446,478,150
9,697,672,67
10,643,647,133
11,609,629,208
12,314,620,108
13,297,566,75
14,258,630,167
15,269,594,325
16,391,631,233
17,716,539,83
18,644,621,358
0,674,249,974
1,546,121,974
2,515,439,58
3,525,402,50
4,526,441,166
5,689,546,250
6,851,683,42
7,846,558,92
8,824,598,241
9,449,616,433
10,340,526,566
11,264,645,974
0,689,477,416
1,561,349,416
2,455,504,266
3,419,489,458
4,483,490,375
5,662,523,208
6,435,488,591
7,769,497,683
0,684,494,799
1,556,366,799
2,481,439,75
3,482,493,142
4,579,557,125
5,702,562,383
6,545,480,75
7,493,501,266
8,449,490,974
9,485,434,92
10,429,365,58
