Idx, x, y, duration
0,539,504,508
1,411,333,508
2,341,278,1216
3,501,289,333
4,553,293,83
5,574,259,50
6,557,293,575
0,834,348,1216
1,706,177,1216
2,585,349,317
3,317,283,949
4,592,314,216
5,849,360,216
6,812,346,59
7,799,308,58
8,798,362,117
9,846,261,841
0,849,195,233
1,721,24,233
2,561,327,8
3,552,328,8
4,309,249,741
5,676,256,200
6,848,250,699
7,579,300,316
8,798,324,566
0,375,211,8
1,823,240,100
0,620,206,150
1,590,308,358
2,332,492,208
3,496,313,75
4,430,539,225
5,168,565,300
0,571,433,125
1,443,262,125
2,290,167,8
3,570,284,8
4,555,120,8
5,445,229,125
6,442,286,67
7,149,253,150
8,110,247,108
9,298,284,533
0,835,443,275
1,506,348,583
0,505,271,233
1,377,100,233
2,390,382,541
3,319,310,200
4,320,300,108
5,316,254,433
0,396,314,225
1,268,143,225
2,150,89,225
3,334,302,383
4,337,530,633
5,229,563,250
6,271,279,558
7,360,559,125
8,375,394,908
0,304,246,208
1,314,491,216
2,295,537,233
3,541,495,125
4,340,576,425
5,303,577,208
6,365,271,125
7,497,263,8
0,629,608,808
1,582,488,275
2,483,318,183
3,313,291,583
4,699,474,8
5,761,335,183
6,746,470,491
7,763,351,267
0,793,257,450
1,665,86,450
2,751,405,450
3,742,364,433
4,557,472,500
5,569,472,83
6,541,509,59
0,443,451,100
1,315,280,100
2,309,236,67
3,313,274,616
4,526,273,525
5,837,236,266
6,848,198,58
7,813,242,233
8,393,286,400
9,290,259,608
10,300,183,183
