Idx, x, y, duration
0,396,458,92
1,199,468,891
2,205,647,183
3,186,511,1382
4,191,434,450
5,562,499,558
6,382,515,308
7,361,465,400
0,533,504,158
1,203,448,558
2,391,152,375
3,297,139,333
4,161,126,50
5,624,277,266
6,741,528,1457
0,720,267,491
1,592,139,491
2,577,333,233
3,379,441,175
4,309,420,208
5,508,208,208
6,670,180,508
7,680,451,466
8,813,585,175
9,839,529,58
10,830,574,125
11,886,427,358
12,637,335,383
13,700,280,358
14,804,175,774
15,632,160,225
16,463,205,208
17,415,535,258
18,584,458,275
0,643,450,1407
1,515,322,1407
2,330,518,233
3,211,482,4280
4,180,500,483
0,454,694,516
1,326,566,516
2,532,449,100
3,535,393,50
4,546,448,167
5,195,511,16
6,296,389,50
7,441,491,225
8,688,465,67
9,714,439,275
10,539,439,300
11,581,525,233
12,387,658,358
13,168,478,375
14,59,467,425
15,221,479,216
16,409,640,575
17,656,561,475
18,558,599,650
0,338,491,67
1,203,481,233
2,244,593,100
3,216,520,133
4,221,560,142
5,216,524,166
6,308,643,50
7,499,728,83
8,453,746,92
9,460,763,100
10,671,573,8
11,817,594,100
12,367,726,125
0,802,464,258
1,674,336,258
2,536,240,200
3,385,479,183
4,221,477,175
5,187,489,258
6,446,624,316
7,706,519,350
8,156,323,75
9,188,452,83
10,198,514,625
11,182,421,366
12,434,585,75
13,445,680,608
14,342,691,191
15,318,608,225
16,286,638,50
17,450,604,242
18,497,561,192
19,461,605,75
20,481,564,333
0,915,230,425
1,787,102,425
2,592,384,83
3,525,591,200
4,531,536,191
0,154,457,92
0,626,550,108
1,498,422,108
2,450,293,342
3,234,528,550
4,439,504,483
5,567,348,67
6,554,427,491
7,772,358,291
8,443,222,266
9,303,529,583
10,130,454,658
0,873,308,958
1,745,180,958
2,858,519,42
3,708,192,67
4,592,500,266
5,312,519,217
6,201,497,616
7,512,484,1058
8,526,402,633
9,738,453,92
10,745,457,108
11,744,477,8
12,517,556,8
13,434,633,8
0,868,514,92
1,699,571,92
2,516,462,125
3,310,483,8
0,539,490,8
1,202,516,8
2,192,488,9
3,380,538,8
4,250,540,58
5,212,496,216
0,756,315,8
1,432,439,8
2,275,545,8
3,191,528,8
4,366,645,58
5,369,512,8
0,456,473,216
1,328,345,216
2,795,295,208
3,428,480,166
4,176,470,225
5,218,463,158
6,192,551,241
7,181,517,225
8,658,456,258
9,169,481,325
