Idx, x, y, duration
0,520,552,150
1,392,424,150
2,297,613,8
3,285,660,125
4,826,321,8
5,833,356,8
6,841,268,8
7,785,273,17
8,725,349,50
9,849,356,608
0,562,409,8
1,503,631,58
2,867,248,33
3,483,226,42
4,490,273,58
0,537,451,633
1,409,323,633
2,835,260,92
3,833,296,175
4,201,542,8
5,483,464,133
6,781,327,117
7,775,329,225
8,641,310,474
9,566,341,300
0,199,624,75
1,697,318,8
2,228,550,58
3,231,537,8
4,527,325,8
0,502,491,600
1,374,363,600
2,412,714,92
0,695,484,674
1,567,356,674
2,274,641,325
3,500,756,300
4,852,354,75
5,882,333,258
6,862,287,383
7,949,387,92
8,539,516,8
0,341,556,458
1,515,386,692
2,475,493,1699
0,211,266,58
1,242,288,275
2,287,549,425
3,551,377,691
4,492,476,316
5,444,503,391
6,361,350,533
7,334,312,358
0,379,514,300
1,251,386,300
2,437,437,391
3,682,390,383
4,548,456,291
5,414,614,342
6,174,719,333
7,485,723,266
8,477,679,50
9,517,379,250
10,797,287,300
11,879,262,275
0,560,754,566
1,432,626,566
2,634,254,308
3,842,298,425
4,531,739,200
5,290,324,566
6,694,92,317
7,847,319,258
8,822,276,142
9,701,292,42
10,618,290,600
0,474,430,8
1,791,357,67
2,843,295,83
3,861,291,8
4,798,330,108
5,854,286,358
0,748,479,133
1,499,309,183
2,469,270,100
3,203,541,375
4,198,506,125
5,491,252,808
6,576,409,125
7,555,451,158
8,791,637,650
9,530,743,275
