Idx, x, y, duration
0,621,342,208
1,493,171,208
2,614,339,300
3,903,401,408
4,302,301,183
5,179,180,233
6,169,133,158
7,133,122,166
8,663,111,450
9,136,112,308
10,371,244,216
11,626,390,241
12,618,345,308
0,395,584,500
1,267,413,500
2,514,326,233
3,575,353,283
4,599,275,67
5,575,327,67
6,389,315,275
7,606,327,683
8,341,294,425
9,412,305,316
10,316,281,50
11,302,317,141
0,776,514,575
1,648,343,575
2,466,457,200
3,490,363,158
4,632,295,50
5,597,323,341
6,633,309,108
7,640,280,58
8,603,313,508
9,916,382,58
10,893,352,300
11,662,359,100
12,697,345,67
13,667,370,75
14,570,340,117
15,550,339,616
0,866,486,217
1,738,315,217
2,712,668,50
3,694,363,191
4,632,335,200
5,857,320,383
6,824,422,366
7,836,576,758
8,853,608,283
9,505,414,308
0,454,320,33
1,432,347,75
2,582,339,491
3,166,282,75
4,201,278,608
5,466,290,208
6,881,336,75
7,872,311,208
8,612,293,100
9,639,313,167
0,596,328,591
1,400,313,283
2,266,249,383
3,471,295,158
4,889,342,100
5,776,333,358
6,784,313,33
0,852,567,450
1,724,396,450
2,724,457,108
3,686,402,125
4,605,345,183
5,265,279,341
6,358,250,325
7,636,180,50
8,653,226,83
9,684,401,158
10,747,364,58
11,700,409,183
12,658,498,216
0,940,618,400
1,812,447,400
2,732,154,241
3,606,311,333
4,306,274,616
5,588,300,416
6,845,312,425
7,875,423,316
8,792,519,641
0,352,614,575
1,224,443,575
2,208,395,50
3,242,440,150
4,613,384,200
5,627,313,216
6,570,296,400
7,347,290,341
8,622,303,416
9,865,306,100
10,848,379,58
11,850,290,200
12,626,312,300
13,853,322,258
14,876,270,67
15,853,319,250
0,657,441,275
1,529,270,275
2,548,209,83
3,545,255,75
4,599,307,283
5,605,219,92
6,572,336,58
7,603,269,67
8,602,315,325
9,204,277,275
10,401,269,250
11,363,239,192
12,833,226,75
13,802,260,92
14,835,234,75
15,801,260,125
16,847,216,50
17,801,267,67
18,806,319,50
19,871,246,217
20,852,321,325
0,944,269,8
1,595,324,108
2,622,306,1391
3,574,311,142
4,605,306,100
5,657,328,58
0,990,406,416
1,862,235,416
2,671,243,258
3,600,312,333
4,299,274,117
5,659,141,291
6,891,281,433
7,459,284,75
8,383,282,100
9,165,259,191
10,676,264,83
11,623,328,708
0,341,593,108
1,343,553,58
2,352,587,133
3,510,328,216
4,608,307,608
5,457,447,158
6,865,619,341
7,165,474,158
8,169,266,241
9,84,102,483
10,184,338,67
11,286,621,175
0,712,244,583
1,584,73,583
2,569,264,258
3,657,376,191
4,416,233,142
5,614,66,483
6,695,343,333
7,613,330,158
8,588,292,42
9,572,325,416
10,596,485,366
11,521,371,525
