Idx, x, y, duration
0,732,411,483
1,476,411,483
2,235,526,183
3,215,427,308
4,264,603,333
5,295,769,608
6,326,829,333
7,337,734,450
8,219,720,1016
0,602,499,1307
1,346,499,1307
2,226,419,649
3,256,440,175
4,574,440,283
5,551,307,483
6,574,270,275
7,233,422,441
8,243,570,666
0,427,479,133
1,259,458,225
2,254,606,591
3,331,653,242
4,618,315,216
5,628,260,300
6,666,420,308
7,231,483,325
8,299,769,92
0,738,216,133
1,226,413,283
2,237,214,200
3,587,235,8
4,582,246,8
5,429,311,8
0,764,223,633
1,508,223,633
2,384,397,108
3,410,368,108
4,389,402,75
5,240,522,133
6,216,478,283
7,594,445,608
8,221,422,375
9,236,486,92
10,237,442,783
0,276,531,183
1,232,446,192
2,581,233,283
3,619,236,483
4,218,296,375
5,209,511,292
6,220,445,183
7,230,445,33
0,593,245,208
1,257,265,92
2,238,215,425
0,625,369,200
1,369,369,200
2,229,336,250
3,192,489,158
4,201,427,525
5,198,621,366
6,597,335,233
7,614,267,275
8,190,237,583
9,363,245,341
0,464,352,200
1,596,292,142
2,239,425,408
3,255,560,50
4,258,287,142
5,484,248,225
6,604,239,275
7,451,409,142
8,196,331,75
0,627,411,450
1,371,411,450
2,200,451,108
3,246,482,275
4,200,260,100
5,190,214,50
6,244,221,158
7,563,250,241
8,589,310,158
9,243,451,208
10,442,412,67
11,438,428,283
12,578,348,158
0,273,314,133
1,276,368,158
2,572,322,250
3,303,440,133
4,276,471,83
5,212,421,133
6,266,385,50
7,229,451,308
8,232,439,525
9,183,481,50
10,221,427,275
