Idx, x, y, duration
0,588,335,208
1,460,346,366
2,391,517,441
3,573,500,58
4,741,512,391
5,645,242,191
6,593,242,291
7,494,365,250
0,668,440,350
1,540,312,350
2,488,482,167
3,414,515,275
4,456,322,899
5,487,267,1357
0,528,662,350
1,400,534,350
2,418,474,58
3,403,529,100
4,515,275,316
5,585,621,100
6,607,572,75
7,542,648,316
8,666,454,300
9,571,166,133
10,602,204,291
11,503,332,291
12,427,330,83
13,607,507,416
0,491,308,8
1,421,328,8
2,564,214,8
0,545,439,1166
1,417,311,1166
2,585,350,133
3,553,386,1024
4,485,397,1907
0,397,293,100
1,567,245,250
2,662,436,150
3,599,212,316
4,592,237,42
5,567,220,125
6,615,216,8
0,921,436,466
1,793,308,466
2,644,304,83
3,641,261,67
4,637,306,83
5,493,315,266
6,452,300,491
7,588,294,150
8,392,545,117
9,395,436,58
10,384,526,416
11,647,460,791
12,599,226,541
0,620,603,275
1,492,475,275
2,452,420,241
3,568,241,316
4,473,284,316
5,554,235,225
6,447,289,341
7,577,221,117
8,586,153,67
9,558,203,300
10,560,222,500
11,615,394,316
0,572,240,142
1,546,265,225
2,441,309,83
3,368,324,33
4,633,425,500
5,566,278,133
6,551,196,483
7,375,428,58
8,417,272,108
0,494,395,308
1,513,348,625
2,553,264,42
3,466,316,358
4,413,516,408
5,532,620,341
6,486,304,125
0,657,423,8
1,604,288,608
2,611,239,200
3,558,407,100
4,547,375,8
0,602,366,258
1,474,238,258
2,554,192,500
3,461,264,225
4,559,167,450
5,458,441,233
6,391,522,316
7,506,675,125
8,579,584,142
9,542,637,275
10,746,459,283
11,650,430,225
0,701,535,899
1,573,407,899
2,483,331,175
3,427,413,225
4,402,480,258
5,454,326,275
6,583,393,108
7,609,438,200
8,515,407,1033
