Idx, x, y, duration
0,733,531,175
1,605,404,175
2,569,304,75
3,554,344,100
4,517,347,58
5,462,344,108
6,492,374,308
7,763,404,141
8,740,454,50
9,752,408,116
10,543,413,192
11,514,352,234
12,478,321,191
13,492,360,200
14,490,296,50
15,503,359,91
16,373,332,75
0,419,571,841
1,291,444,841
2,452,360,541
3,321,541,500
4,264,411,450
5,482,368,1207
0,496,517,599
1,368,390,599
2,441,361,1224
3,493,370,1249
0,540,381,225
1,494,390,241
2,495,427,91
3,290,511,500
4,853,500,275
5,840,409,799
0,521,341,67
1,472,378,167
2,469,438,75
3,465,350,83
4,466,279,133
5,581,497,383
6,486,459,208
7,482,456,167
8,780,430,241
9,497,417,550
0,664,189,416
1,536,62,416
2,545,517,333
3,483,387,766
4,386,388,108
5,375,422,125
6,367,379,83
7,289,387,175
8,177,417,83
9,167,380,50
10,188,418,75
11,704,424,200
12,831,435,200
13,853,382,50
14,846,423,67
15,911,431,50
16,942,405,75
17,900,440,108
18,945,409,58
19,954,368,75
20,927,398,150
0,460,563,83
1,347,411,50
2,461,402,316
3,263,537,375
4,19,487,391
5,853,461,383
6,804,454,275
7,459,414,100
8,463,411,266
9,279,435,217
10,289,441,33
0,454,679,208
1,326,552,208
2,564,351,83
3,571,306,125
4,569,197,58
5,442,344,92
6,460,311,142
7,465,174,58
8,427,341,50
9,478,308,391
10,488,284,50
11,421,383,67
12,448,353,175
13,482,319,183
14,466,372,192
15,501,332,67
16,463,367,58
17,493,329,333
0,814,561,516
1,686,434,516
2,458,320,100
3,450,375,716
4,317,409,183
5,380,391,1033
6,517,384,366
7,453,367,183
0,641,283,641
1,513,156,641
2,520,359,216
3,342,376,200
4,484,377,358
5,556,312,108
6,844,446,100
7,659,16,216
8,489,357,108
0,663,300,58
1,494,325,125
2,477,406,175
3,409,362,100
4,409,311,83
5,317,445,142
6,312,488,75
7,326,414,75
8,531,536,108
9,541,474,75
10,524,630,92
11,582,557,50
12,516,598,108
13,428,398,117
14,470,323,83
