Idx, x, y, duration
0,575,426,9
0,668,659,8
1,617,272,8
0,638,544,8
0,592,340,8
1,561,328,83
2,567,392,108
3,544,323,8
0,575,567,167
1,447,439,167
2,614,208,58
3,584,173,8
4,600,183,8
5,618,306,17
6,617,246,133
7,662,361,50
8,681,294,75
9,583,31,17
10,556,131,33
11,591,241,225
12,599,286,33
0,652,649,316
1,524,521,316
2,619,342,808
3,608,401,516
4,673,484,233
5,675,152,117
6,736,106,108
7,740,155,133
0,914,250,8
1,534,374,108
2,621,527,91
3,585,581,366
4,468,405,325
5,566,351,783
6,621,274,233
0,745,438,375
1,617,310,375
2,428,207,83
3,577,329,616
4,648,560,633
5,586,362,250
0,823,481,183
1,695,353,183
2,722,378,175
3,573,401,266
4,540,346,300
5,501,374,341
6,572,326,325
7,537,214,100
8,553,374,383
0,217,363,17
1,486,356,225
2,620,484,17
3,607,481,108
4,514,272,100
5,436,250,75
6,338,263,33
7,423,355,83
0,885,525,658
1,757,397,658
2,396,529,200
3,557,432,42
4,584,396,425
5,463,410,183
6,615,379,8
7,808,412,208
8,557,203,308
9,326,200,108
10,528,406,225
11,466,421,300
0,622,291,641
1,494,163,641
2,576,351,208
3,550,423,192
4,573,476,92
5,543,395,383
6,558,235,225
7,554,178,658
8,505,425,367
9,437,497,358
10,567,355,1049
