Idx, x, y, duration
0,972,565,566
1,844,437,566
2,459,406,258
3,338,305,166
4,432,233,558
5,813,168,316
6,925,409,283
7,843,449,766
8,757,505,599
0,426,263,350
1,298,135,350
2,409,243,483
3,599,456,516
4,572,499,416
5,556,383,316
6,597,428,283
7,598,498,391
8,425,252,316
0,351,405,208
1,373,330,433
2,481,502,308
3,582,503,183
4,864,447,208
5,943,421,375
6,464,549,8
7,307,432,283
8,426,439,358
0,525,755,117
1,397,627,117
2,628,442,158
3,656,622,41
4,667,570,67
5,623,721,83
6,718,494,100
0,402,546,691
1,274,418,691
2,310,381,250
3,628,358,183
4,599,402,25
5,573,420,1124
0,200,379,58
1,601,455,108
2,776,513,8
3,785,292,8
4,743,504,33
5,986,444,17
0,762,641,741
1,634,513,741
2,425,281,92
3,431,216,67
4,416,260,316
5,346,235,191
6,421,214,291
7,223,220,458
8,863,252,541
9,891,493,425
0,426,165,266
1,420,216,308
2,265,490,8
0,453,512,483
1,325,384,483
2,334,375,150
3,550,383,1516
4,688,416,308
5,550,388,350
6,394,362,308
0,482,465,267
1,587,435,525
2,555,494,341
3,808,485,266
4,766,564,300
5,684,583,333
6,582,526,167
7,673,379,341
0,474,477,108
1,830,525,266
2,403,465,275
3,575,443,142
4,703,468,233
5,400,463,258
0,706,507,241
1,578,379,241
2,668,467,250
3,533,475,225
4,578,430,316
5,628,437,208
6,660,470,141
7,691,446,67
8,652,452,600
9,572,429,375
10,492,466,267
11,864,613,300
12,920,615,275
