Idx, x, y, duration
0,719,613,475
1,591,485,475
2,514,405,616
3,188,405,366
4,149,565,325
5,633,414,83
6,655,449,50
7,422,389,208
8,533,381,233
9,522,276,75
10,514,401,350
11,590,417,67
12,596,323,67
0,395,415,266
1,484,450,250
2,852,482,533
3,142,597,316
4,832,696,416
5,825,661,67
6,910,460,1499
0,616,548,550
1,488,420,550
2,226,536,75
3,519,450,116
4,475,447,275
5,177,396,416
6,595,432,50
7,501,437,67
8,89,462,33
9,98,460,58
0,339,481,308
1,211,353,308
2,469,447,242
3,460,471,125
4,166,415,175
5,128,414,333
6,115,659,325
7,434,588,225
8,650,487,324
9,520,457,192
10,466,465,383
0,700,485,533
1,572,357,533
2,513,420,275
3,257,404,383
4,494,413,841
5,201,395,841
6,582,446,608
0,338,572,258
1,907,455,200
2,779,327,200
3,600,456,241
4,333,471,200
5,206,463,450
6,689,491,225
7,900,492,482
8,183,441,416
9,556,459,350
10,508,481,216
11,195,455,183
0,562,349,525
1,434,221,525
2,495,313,283
3,567,395,191
4,890,390,117
5,885,474,591
6,417,440,333
7,507,461,391
8,724,459,67
9,859,467,142
10,889,477,908
0,658,443,316
1,530,315,316
2,498,408,83
3,536,360,92
4,533,367,75
5,504,454,133
6,462,428,183
7,487,400,116
8,532,387,241
9,289,393,175
10,541,453,217
11,565,407,91
12,540,446,242
13,593,318,75
14,503,433,225
15,562,379,158
0,579,438,1682
1,451,310,1682
2,692,517,2798
0,583,624,508
1,455,496,508
2,648,473,108
3,491,465,233
4,896,455,425
5,465,446,308
6,533,451,408
7,799,717,583
8,507,477,291
9,284,424,233
10,205,414,291
0,478,313,8
1,532,451,50
2,569,453,42
3,476,447,50
4,573,466,8
5,413,443,200
6,462,481,241
7,495,484,17
8,283,293,8
0,602,344,1208
1,474,216,1208
2,436,213,200
3,417,441,183
4,454,441,350
5,515,464,408
6,463,467,566
7,487,430,75
8,438,471,67
9,195,421,241
10,491,501,433
11,494,405,58
12,486,484,316
