Idx, x, y, duration
0,693,267,50
1,690,311,266
2,759,403,258
3,709,258,233
4,765,321,67
5,798,435,75
6,799,349,358
7,798,385,83
8,691,550,141
9,639,356,116
10,656,408,433
11,475,209,183
12,436,196,125
13,471,171,92
14,509,156,92
0,555,587,3797
1,427,459,3797
0,559,520,275
1,431,392,275
2,435,322,133
3,749,395,125
4,443,615,91
5,328,636,292
6,346,508,250
7,259,314,33
8,800,311,217
9,532,418,83
10,226,215,33
0,466,534,75
1,488,678,9
0,490,413,633
1,362,285,633
2,633,393,208
3,682,419,25
4,257,507,100
0,755,327,50
1,736,324,83
2,665,389,183
3,742,402,433
4,621,420,192
5,621,404,233
6,740,304,8
7,779,277,8
8,361,440,208
9,287,231,233
10,291,269,125
11,653,428,258
0,973,595,67
1,691,410,158
2,721,369,766
3,459,237,291
4,456,285,100
5,662,426,225
6,719,409,791
0,608,326,225
1,767,223,250
2,754,283,341
0,342,525,117
1,516,294,175
2,534,361,225
3,327,268,283
4,558,455,50
5,573,404,67
6,563,466,100
7,655,390,683
8,218,489,258
0,427,541,183
1,299,413,183
2,194,414,108
3,380,573,192
4,609,415,291
5,367,538,325
6,336,556,400
7,632,440,300
8,694,420,600
9,378,519,575
0,224,325,150
1,325,617,17
2,340,631,8
3,196,585,8
0,785,400,300
1,692,344,383
2,756,401,133
3,813,160,358
0,638,536,208
1,510,408,208
2,512,332,66
3,519,398,83
4,673,373,191
5,718,385,766
6,332,569,508
7,585,73,8
8,663,269,25
9,713,331,58
10,713,388,92
11,718,350,266
12,718,284,75
