Idx, x, y, duration
0,860,368,92
1,732,144,92
2,619,322,108
3,681,271,67
4,664,326,267
5,683,249,67
6,654,324,558
7,783,248,192
8,786,244,8
9,779,243,8
10,105,236,25
0,490,494,333
1,362,270,333
2,634,281,116
3,633,226,108
4,623,295,225
5,614,247,125
6,550,332,200
7,94,366,117
8,164,465,350
9,612,288,283
10,675,491,49
11,650,336,325
12,610,423,66
13,603,308,150
14,279,156,50
15,314,185,42
0,377,299,908
1,249,75,908
2,560,348,316
3,609,334,1191
4,164,115,183
5,79,106,591
6,566,332,241
7,610,339,600
0,418,69,67
1,564,306,291
2,599,339,866
3,144,432,366
4,614,294,1008
5,599,345,708
0,636,351,358
1,508,127,358
2,619,314,216
3,654,376,608
4,105,121,333
0,594,419,233
1,466,195,233
2,589,338,908
3,553,406,8
4,518,453,8
0,332,365,1058
1,546,329,100
2,567,281,50
3,558,323,50
4,615,373,1283
5,525,464,75
6,515,461,491
0,396,304,50
1,587,383,325
2,623,408,558
3,275,245,166
4,123,151,408
5,635,429,116
6,648,398,141
7,666,293,83
8,661,249,108
0,687,337,458
1,559,113,458
2,586,224,175
3,552,295,67
4,576,337,200
5,629,321,75
6,597,336,100
7,595,240,58
8,613,273,166
9,409,258,117
10,422,222,108
11,615,284,133
12,592,322,67
13,630,253,67
14,595,322,300
15,458,282,191
16,599,304,133
17,599,345,67
18,622,261,92
19,610,326,316
0,655,425,458
1,527,201,458
2,642,331,416
3,172,462,167
4,113,490,508
5,691,343,275
6,649,319,358
7,666,371,75
8,672,220,166
9,630,365,108
10,623,449,75
11,656,312,633
0,526,359,366
1,398,135,366
2,588,305,200
3,612,360,275
4,587,295,17
5,631,337,17
6,639,316,300
7,661,281,117
8,197,180,92
9,258,112,283
10,138,116,658
0,466,280,8
1,451,197,8
2,601,333,208
3,294,251,183
4,128,81,8
5,598,323,358
6,607,300,8
7,555,245,8
8,513,295,17
9,604,319,8
0,702,376,100
1,574,152,100
2,560,192,208
3,611,331,416
4,599,286,67
5,609,329,658
6,652,282,58
7,595,344,933
8,603,271,50
9,590,354,217
10,654,352,92
11,646,298,50
