Idx, x, y, duration
0,629,388,150
1,377,492,108
2,395,730,375
3,417,837,275
4,447,423,274
5,413,452,383
6,453,431,225
7,374,758,108
8,314,979,33
9,473,905,8
10,468,915,8
11,539,872,192
0,430,619,600
1,370,678,416
2,304,823,167
3,352,724,250
4,343,718,575
5,425,423,858
0,419,716,117
1,424,454,300
2,157,909,125
0,630,550,483
1,331,550,483
2,417,596,216
3,339,852,283
4,392,860,325
5,435,836,458
6,406,870,308
7,374,640,408
8,383,498,508
9,354,695,791
0,569,714,783
1,270,714,783
2,367,555,441
3,310,916,508
4,403,526,191
5,429,279,841
6,402,481,633
0,501,565,816
1,202,565,816
2,328,644,192
3,380,660,308
4,416,464,416
5,443,197,308
6,112,952,142
7,115,1015,117
8,293,993,117
0,385,465,166
1,394,500,225
2,359,653,317
3,393,391,333
4,397,439,117
0,488,313,891
1,396,463,316
2,316,709,258
3,381,755,258
4,448,936,441
5,413,926,649
6,418,821,225
7,400,652,25
0,639,180,608
1,340,180,608
2,426,272,175
3,467,221,67
4,431,264,83
5,381,587,142
6,337,673,216
7,436,453,433
8,312,622,158
9,328,630,150
10,389,536,208
11,413,454,316
12,284,312,300
0,672,438,741
1,373,438,741
2,429,413,391
3,411,496,117
4,343,628,291
5,349,734,366
6,244,931,383
7,361,794,583
8,278,932,541
0,664,469,8
1,351,597,150
2,323,706,33
3,343,795,50
4,379,772,100
5,362,724,75
6,513,598,8
7,439,632,8
0,601,510,475
1,302,510,475
2,526,492,83
3,512,482,42
4,402,489,233
5,347,648,275
6,430,329,8
7,440,330,1124
8,462,270,300
0,342,693,916
1,356,504,8
2,415,485,8
3,391,499,142
4,402,503,150
5,384,516,8
0,544,458,516
1,435,413,325
2,405,669,250
3,396,761,225
4,418,811,50
5,412,752,58
6,383,608,67
7,381,759,150
8,425,310,291
9,427,213,258
10,439,222,208
11,425,592,325
